"","hid","pid","NR_ITW","NR_INTVWR","NR_BLS_SSN","NR_BLS_SSN_SQ","TX_BLS_PTH","FL_BLS_ITM_MDF","TM_BLS_ITM_STRT","TM_BLS_ITM_STRT_chr","MS_BLS_ITM_TM"
"17085",2239,223901,39,"NR_INTVWR_39","SSN_2239",6,"F_INCOME.HY010",0,2026-02-19 16:34:10,"19FÉVR.2026:16:34:10",113
"17086",2239,223901,39,"NR_INTVWR_39","SSN_2239",7,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 16:36:03,"19FÉVR.2026:16:36:03",52
"17087",2239,223901,39,"NR_INTVWR_39","SSN_2239",8,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 16:36:55,"19FÉVR.2026:16:36:55",84
"17088",2239,223901,39,"NR_INTVWR_39","SSN_2239",9,"F_ADMINISTRATION.TX_END",0,2026-02-19 16:38:19,"19FÉVR.2026:16:38:19",108
"17089",2239,223901,39,"NR_INTVWR_39","SSN_2239",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 16:40:07,"19FÉVR.2026:16:40:07",19
"17090",2239,223901,39,"NR_INTVWR_39","SSN_2239",11,"F_INCOME.HY010",0,2026-02-19 16:40:26,"19FÉVR.2026:16:40:26",50
"17091",2240,224001,40,"NR_INTVWR_40","SSN_2240",1,"F_INCOME.HY010",0,2026-02-10 09:47:47,"10FÉVR.2026:09:47:47",25
"17092",2240,224001,40,"NR_INTVWR_40","SSN_2240",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 09:48:12,"10FÉVR.2026:09:48:12",51
"17093",2240,224001,40,"NR_INTVWR_40","SSN_2240",3,"F_INCOME.HY010",0,2026-02-10 09:49:03,"10FÉVR.2026:09:49:03",101
"17094",2240,224001,40,"NR_INTVWR_40","SSN_2240",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-10 09:50:44,"10FÉVR.2026:09:50:44",49
"17095",2240,224001,40,"NR_INTVWR_40","SSN_2240",5,"F_INCOME.HY010",0,2026-02-10 09:51:33,"10FÉVR.2026:09:51:33",65
"17096",2241,224101,41,"NR_INTVWR_41","SSN_2241",1,"F_ADMINISTRATION.TX_END",0,2026-02-10 12:33:19,"10FÉVR.2026:12:33:19",11
"17097",2241,224101,41,"NR_INTVWR_41","SSN_2241",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-10 12:33:30,"10FÉVR.2026:12:33:30",101
"17098",2241,224101,41,"NR_INTVWR_41","SSN_2241",3,"F_INCOME.HY020",0,2026-02-10 12:35:11,"10FÉVR.2026:12:35:11",18
"17099",2241,224101,41,"NR_INTVWR_41","SSN_2241",4,"F_INCOME.HY010",0,2026-02-10 12:35:29,"10FÉVR.2026:12:35:29",30
"17100",2242,224201,42,"NR_INTVWR_42","SSN_2242",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 16:39:30,"12FÉVR.2026:16:39:30",69
"17101",2242,224201,42,"NR_INTVWR_42","SSN_2242",2,"F_INCOME.HY010",0,2026-02-12 16:40:39,"12FÉVR.2026:16:40:39",96
"17102",2242,224201,42,"NR_INTVWR_42","SSN_2242",3,"F_INCOME.HY020",0,2026-02-12 16:42:15,"12FÉVR.2026:16:42:15",7
"17103",2242,224201,42,"NR_INTVWR_42","SSN_2242",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 16:42:22,"12FÉVR.2026:16:42:22",98
"17104",2242,224201,42,"NR_INTVWR_42","SSN_2242",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 16:44:00,"12FÉVR.2026:16:44:00",31
"17105",2242,224201,42,"NR_INTVWR_42","SSN_2242",6,"F_INCOME.HY020",0,2026-02-12 16:44:31,"12FÉVR.2026:16:44:31",90
"17106",2242,224201,42,"NR_INTVWR_42","SSN_2242",7,"F_INCOME.HY010",0,2026-02-12 16:46:01,"12FÉVR.2026:16:46:01",8
"17107",2242,224201,42,"NR_INTVWR_42","SSN_2242",8,"F_INCOME.HY010",0,2026-02-12 16:46:09,"12FÉVR.2026:16:46:09",100
"17108",2243,224301,43,"NR_INTVWR_43","SSN_2243",1,"F_ADMINISTRATION.TX_END",0,2026-02-16 08:34:19,"16FÉVR.2026:08:34:19",97
"17109",2243,224301,43,"NR_INTVWR_43","SSN_2243",2,"F_MODULES.CONSENT",0,2026-02-16 08:35:56,"16FÉVR.2026:08:35:56",37
"17110",2243,224301,43,"NR_INTVWR_43","SSN_2243",3,"F_INCOME.HY020",0,2026-02-16 08:36:33,"16FÉVR.2026:08:36:33",77
"17111",2243,224301,43,"NR_INTVWR_43","SSN_2243",4,"F_ADMINISTRATION.TX_END",0,2026-02-16 08:37:50,"16FÉVR.2026:08:37:50",68
"17112",2243,224301,43,"NR_INTVWR_43","SSN_2243",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-16 08:38:58,"16FÉVR.2026:08:38:58",80
"17113",2243,224301,43,"NR_INTVWR_43","SSN_2243",6,"F_MODULES.CONSENT",0,2026-02-16 08:40:18,"16FÉVR.2026:08:40:18",55
"17114",2243,224301,43,"NR_INTVWR_43","SSN_2243",7,"F_INCOME.HY020",0,2026-02-16 08:41:13,"16FÉVR.2026:08:41:13",14
"17115",2243,224301,43,"NR_INTVWR_43","SSN_2243",8,"F_MODULES.CONSENT",0,2026-02-16 08:41:27,"16FÉVR.2026:08:41:27",58
"17116",2243,224301,43,"NR_INTVWR_43","SSN_2243",9,"F_MODULES.CONSENT",0,2026-02-16 08:42:25,"16FÉVR.2026:08:42:25",88
"17117",2243,224301,43,"NR_INTVWR_43","SSN_2243",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 08:43:53,"16FÉVR.2026:08:43:53",35
"17118",2243,224301,43,"NR_INTVWR_43","SSN_2243",11,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 08:44:28,"16FÉVR.2026:08:44:28",40
"17119",2244,224401,44,"NR_INTVWR_44","SSN_2244",1,"F_ADMINISTRATION.TX_END",0,2026-02-19 10:28:06,"19FÉVR.2026:10:28:06",23
"17120",2244,224401,44,"NR_INTVWR_44","SSN_2244",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 10:28:29,"19FÉVR.2026:10:28:29",30
"17121",2244,224401,44,"NR_INTVWR_44","SSN_2244",3,"F_ADMINISTRATION.TX_END",0,2026-02-19 10:28:59,"19FÉVR.2026:10:28:59",48
"17122",2244,224401,44,"NR_INTVWR_44","SSN_2244",4,"F_ADMINISTRATION.TX_END",0,2026-02-19 10:29:47,"19FÉVR.2026:10:29:47",55
"17123",2244,224401,44,"NR_INTVWR_44","SSN_2244",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 10:30:42,"19FÉVR.2026:10:30:42",75
"17124",2245,224501,45,"NR_INTVWR_45","SSN_2245",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-14 15:53:43,"14FÉVR.2026:15:53:43",55
"17125",2245,224501,45,"NR_INTVWR_45","SSN_2245",2,"F_MODULES.CONSENT",0,2026-02-14 15:54:38,"14FÉVR.2026:15:54:38",19
"17126",2245,224501,45,"NR_INTVWR_45","SSN_2245",3,"F_MODULES.CONSENT",0,2026-02-14 15:54:57,"14FÉVR.2026:15:54:57",21
"17127",2245,224501,45,"NR_INTVWR_45","SSN_2245",4,"F_MODULES.CONSENT",0,2026-02-14 15:55:18,"14FÉVR.2026:15:55:18",116
"17128",2245,224501,45,"NR_INTVWR_45","SSN_2245",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-14 15:57:14,"14FÉVR.2026:15:57:14",17
"17129",2245,224501,45,"NR_INTVWR_45","SSN_2245",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-14 15:57:31,"14FÉVR.2026:15:57:31",84
"17130",2245,224501,45,"NR_INTVWR_45","SSN_2245",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-14 15:58:55,"14FÉVR.2026:15:58:55",77
"17131",2245,224501,45,"NR_INTVWR_45","SSN_2245",8,"F_MODULES.CONSENT",0,2026-02-14 16:00:12,"14FÉVR.2026:16:00:12",18
"17132",2245,224501,45,"NR_INTVWR_45","SSN_2245",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-14 16:00:30,"14FÉVR.2026:16:00:30",117
"17133",2245,224501,45,"NR_INTVWR_45","SSN_2245",10,"F_INCOME.HY020",0,2026-02-14 16:02:27,"14FÉVR.2026:16:02:27",115
"17134",2246,224601,46,"NR_INTVWR_46","SSN_2246",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 15:04:12,"11FÉVR.2026:15:04:12",29
"17135",2246,224601,46,"NR_INTVWR_46","SSN_2246",2,"F_MODULES.CONSENT",0,2026-02-11 15:04:41,"11FÉVR.2026:15:04:41",35
"17136",2246,224601,46,"NR_INTVWR_46","SSN_2246",3,"F_ADMINISTRATION.TX_END",0,2026-02-11 15:05:16,"11FÉVR.2026:15:05:16",115
"17137",2247,224701,47,"NR_INTVWR_47","SSN_2247",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 08:10:46,"15FÉVR.2026:08:10:46",13
"17138",2247,224701,47,"NR_INTVWR_47","SSN_2247",2,"F_MODULES.CONSENT",0,2026-02-15 08:10:59,"15FÉVR.2026:08:10:59",110
"17139",2247,224701,47,"NR_INTVWR_47","SSN_2247",3,"F_ADMINISTRATION.TX_END",0,2026-02-15 08:12:49,"15FÉVR.2026:08:12:49",52
"17140",2247,224701,47,"NR_INTVWR_47","SSN_2247",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 08:13:41,"15FÉVR.2026:08:13:41",50
"17141",2248,224801,48,"NR_INTVWR_48","SSN_2248",1,"F_INCOME.HY020",0,2026-02-19 13:33:49,"19FÉVR.2026:13:33:49",44
"17142",2248,224801,48,"NR_INTVWR_48","SSN_2248",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 13:34:33,"19FÉVR.2026:13:34:33",55
"17143",2248,224801,48,"NR_INTVWR_48","SSN_2248",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 13:35:28,"19FÉVR.2026:13:35:28",31
"17144",2248,224801,48,"NR_INTVWR_48","SSN_2248",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 13:35:59,"19FÉVR.2026:13:35:59",40
"17145",2249,224901,49,"NR_INTVWR_49","SSN_2249",1,"F_ADMINISTRATION.TX_END",0,2026-02-15 10:19:50,"15FÉVR.2026:10:19:50",53
"17146",2249,224901,49,"NR_INTVWR_49","SSN_2249",2,"F_INCOME.HY010",0,2026-02-15 10:20:43,"15FÉVR.2026:10:20:43",12
"17147",2249,224901,49,"NR_INTVWR_49","SSN_2249",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 10:20:55,"15FÉVR.2026:10:20:55",43
"17148",2249,224901,49,"NR_INTVWR_49","SSN_2249",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 10:21:38,"15FÉVR.2026:10:21:38",104
"17149",2249,224901,49,"NR_INTVWR_49","SSN_2249",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 10:23:22,"15FÉVR.2026:10:23:22",52
"17150",2249,224901,49,"NR_INTVWR_49","SSN_2249",6,"F_INCOME.HY010",0,2026-02-15 10:24:14,"15FÉVR.2026:10:24:14",43
"17151",2249,224901,49,"NR_INTVWR_49","SSN_2249",7,"F_INCOME.HY010",0,2026-02-15 10:24:57,"15FÉVR.2026:10:24:57",60
"17152",2249,224901,49,"NR_INTVWR_49","SSN_2249",8,"F_INCOME.HY010",0,2026-02-15 10:25:57,"15FÉVR.2026:10:25:57",36
"17153",2249,224901,49,"NR_INTVWR_49","SSN_2249",9,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 10:26:33,"15FÉVR.2026:10:26:33",65
"17154",2250,225001,50,"NR_INTVWR_50","SSN_2250",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 16:02:46,"14FÉVR.2026:16:02:46",58
"17155",2250,225001,50,"NR_INTVWR_50","SSN_2250",2,"F_INCOME.HY010",0,2026-02-14 16:03:44,"14FÉVR.2026:16:03:44",25
"17156",2250,225001,50,"NR_INTVWR_50","SSN_2250",3,"F_INCOME.HY020",0,2026-02-14 16:04:09,"14FÉVR.2026:16:04:09",26
"17157",2250,225001,50,"NR_INTVWR_50","SSN_2250",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 16:04:35,"14FÉVR.2026:16:04:35",9
"17158",2250,225001,50,"NR_INTVWR_50","SSN_2250",5,"F_MODULES.CONSENT",0,2026-02-14 16:04:44,"14FÉVR.2026:16:04:44",118
"17159",2250,225001,50,"NR_INTVWR_50","SSN_2250",6,"F_INCOME.HY020",0,2026-02-14 16:06:42,"14FÉVR.2026:16:06:42",23
"17160",2250,225001,50,"NR_INTVWR_50","SSN_2250",7,"F_INCOME.HY010",0,2026-02-14 16:07:05,"14FÉVR.2026:16:07:05",50
"17161",2251,225101,1,"NR_INTVWR_1","SSN_2251",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 16:05:15,"18FÉVR.2026:16:05:15",70
"17162",2251,225101,1,"NR_INTVWR_1","SSN_2251",2,"F_INCOME.HY020",0,2026-02-18 16:06:25,"18FÉVR.2026:16:06:25",40
"17163",2251,225101,1,"NR_INTVWR_1","SSN_2251",3,"F_MODULES.CONSENT",0,2026-02-18 16:07:05,"18FÉVR.2026:16:07:05",99
"17164",2251,225101,1,"NR_INTVWR_1","SSN_2251",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-18 16:08:44,"18FÉVR.2026:16:08:44",116
"17165",2251,225101,1,"NR_INTVWR_1","SSN_2251",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 16:10:40,"18FÉVR.2026:16:10:40",49
"17166",2251,225101,1,"NR_INTVWR_1","SSN_2251",6,"F_MODULES.CONSENT",0,2026-02-18 16:11:29,"18FÉVR.2026:16:11:29",103
"17167",2251,225101,1,"NR_INTVWR_1","SSN_2251",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 16:13:12,"18FÉVR.2026:16:13:12",111
"17168",2251,225101,1,"NR_INTVWR_1","SSN_2251",8,"F_INCOME.HY010",0,2026-02-18 16:15:03,"18FÉVR.2026:16:15:03",85
"17169",2252,225201,2,"NR_INTVWR_2","SSN_2252",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 08:42:10,"17FÉVR.2026:08:42:10",64
"17170",2252,225201,2,"NR_INTVWR_2","SSN_2252",2,"F_MODULES.CONSENT",0,2026-02-17 08:43:14,"17FÉVR.2026:08:43:14",65
"17171",2252,225201,2,"NR_INTVWR_2","SSN_2252",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 08:44:19,"17FÉVR.2026:08:44:19",98
"17172",2252,225201,2,"NR_INTVWR_2","SSN_2252",4,"F_INCOME.HY020",0,2026-02-17 08:45:57,"17FÉVR.2026:08:45:57",17
"17173",2252,225201,2,"NR_INTVWR_2","SSN_2252",5,"F_INCOME.HY020",0,2026-02-17 08:46:14,"17FÉVR.2026:08:46:14",14
"17174",2252,225201,2,"NR_INTVWR_2","SSN_2252",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 08:46:28,"17FÉVR.2026:08:46:28",46
"17175",2252,225201,2,"NR_INTVWR_2","SSN_2252",7,"F_INCOME.HY010",0,2026-02-17 08:47:14,"17FÉVR.2026:08:47:14",35
"17176",2253,225301,3,"NR_INTVWR_3","SSN_2253",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 17:55:10,"10FÉVR.2026:17:55:10",101
"17177",2253,225301,3,"NR_INTVWR_3","SSN_2253",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 17:56:51,"10FÉVR.2026:17:56:51",35
"17178",2253,225301,3,"NR_INTVWR_3","SSN_2253",3,"F_INCOME.HY010",0,2026-02-10 17:57:26,"10FÉVR.2026:17:57:26",87
"17179",2253,225301,3,"NR_INTVWR_3","SSN_2253",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 17:58:53,"10FÉVR.2026:17:58:53",85
"17180",2253,225301,3,"NR_INTVWR_3","SSN_2253",5,"F_INCOME.HY010",0,2026-02-10 18:00:18,"10FÉVR.2026:18:00:18",30
"17181",2253,225301,3,"NR_INTVWR_3","SSN_2253",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 18:00:48,"10FÉVR.2026:18:00:48",9
"17182",2253,225301,3,"NR_INTVWR_3","SSN_2253",7,"F_ADMINISTRATION.TX_END",0,2026-02-10 18:00:57,"10FÉVR.2026:18:00:57",75
"17183",2254,225401,4,"NR_INTVWR_4","SSN_2254",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 17:48:33,"10FÉVR.2026:17:48:33",87
"17184",2254,225401,4,"NR_INTVWR_4","SSN_2254",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 17:50:00,"10FÉVR.2026:17:50:00",120
"17185",2254,225401,4,"NR_INTVWR_4","SSN_2254",3,"F_MODULES.CONSENT",0,2026-02-10 17:52:00,"10FÉVR.2026:17:52:00",43
"17186",2254,225401,4,"NR_INTVWR_4","SSN_2254",4,"F_INCOME.HY020",0,2026-02-10 17:52:43,"10FÉVR.2026:17:52:43",14
"17187",2254,225401,4,"NR_INTVWR_4","SSN_2254",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 17:52:57,"10FÉVR.2026:17:52:57",20
"17188",2254,225401,4,"NR_INTVWR_4","SSN_2254",6,"F_ADMINISTRATION.TX_END",0,2026-02-10 17:53:17,"10FÉVR.2026:17:53:17",110
"17189",2255,225501,5,"NR_INTVWR_5","SSN_2255",1,"F_INCOME.HY020",0,2026-02-18 15:03:38,"18FÉVR.2026:15:03:38",30
"17190",2255,225501,5,"NR_INTVWR_5","SSN_2255",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 15:04:08,"18FÉVR.2026:15:04:08",77
"17191",2255,225501,5,"NR_INTVWR_5","SSN_2255",3,"F_INCOME.HY020",0,2026-02-18 15:05:25,"18FÉVR.2026:15:05:25",44
"17192",2255,225501,5,"NR_INTVWR_5","SSN_2255",4,"F_INCOME.HY010",0,2026-02-18 15:06:09,"18FÉVR.2026:15:06:09",69
"17193",2255,225501,5,"NR_INTVWR_5","SSN_2255",5,"F_ADMINISTRATION.TX_END",0,2026-02-18 15:07:18,"18FÉVR.2026:15:07:18",100
"17194",2255,225501,5,"NR_INTVWR_5","SSN_2255",6,"F_MODULES.CONSENT",0,2026-02-18 15:08:58,"18FÉVR.2026:15:08:58",100
"17195",2256,225601,6,"NR_INTVWR_6","SSN_2256",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 17:21:11,"20FÉVR.2026:17:21:11",69
"17196",2256,225601,6,"NR_INTVWR_6","SSN_2256",2,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 17:22:20,"20FÉVR.2026:17:22:20",53
"17197",2256,225601,6,"NR_INTVWR_6","SSN_2256",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 17:23:13,"20FÉVR.2026:17:23:13",33
"17198",2256,225601,6,"NR_INTVWR_6","SSN_2256",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 17:23:46,"20FÉVR.2026:17:23:46",17
"17199",2256,225601,6,"NR_INTVWR_6","SSN_2256",5,"F_MODULES.CONSENT",0,2026-02-20 17:24:03,"20FÉVR.2026:17:24:03",87
"17200",2256,225601,6,"NR_INTVWR_6","SSN_2256",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 17:25:30,"20FÉVR.2026:17:25:30",65
"17201",2256,225601,6,"NR_INTVWR_6","SSN_2256",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 17:26:35,"20FÉVR.2026:17:26:35",16
"17202",2256,225601,6,"NR_INTVWR_6","SSN_2256",8,"F_ADMINISTRATION.TX_END",0,2026-02-20 17:26:51,"20FÉVR.2026:17:26:51",95
"17203",2256,225601,6,"NR_INTVWR_6","SSN_2256",9,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 17:28:26,"20FÉVR.2026:17:28:26",23
"17204",2256,225601,6,"NR_INTVWR_6","SSN_2256",10,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 17:28:49,"20FÉVR.2026:17:28:49",95
"17205",2257,225701,7,"NR_INTVWR_7","SSN_2257",1,"F_ADMINISTRATION.TX_END",0,2026-02-10 13:45:16,"10FÉVR.2026:13:45:16",22
"17206",2257,225701,7,"NR_INTVWR_7","SSN_2257",2,"F_ADMINISTRATION.TX_END",0,2026-02-10 13:45:38,"10FÉVR.2026:13:45:38",13
"17207",2257,225701,7,"NR_INTVWR_7","SSN_2257",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 13:45:51,"10FÉVR.2026:13:45:51",58
"17208",2257,225701,7,"NR_INTVWR_7","SSN_2257",4,"F_INCOME.HY020",0,2026-02-10 13:46:49,"10FÉVR.2026:13:46:49",27
"17209",2257,225701,7,"NR_INTVWR_7","SSN_2257",5,"F_MODULES.CONSENT",0,2026-02-10 13:47:16,"10FÉVR.2026:13:47:16",23
"17210",2257,225701,7,"NR_INTVWR_7","SSN_2257",6,"F_MODULES.CONSENT",0,2026-02-10 13:47:39,"10FÉVR.2026:13:47:39",54
"17211",2257,225701,7,"NR_INTVWR_7","SSN_2257",7,"F_INCOME.HY010",0,2026-02-10 13:48:33,"10FÉVR.2026:13:48:33",33
"17212",2257,225701,7,"NR_INTVWR_7","SSN_2257",8,"F_ADMINISTRATION.TX_END",0,2026-02-10 13:49:06,"10FÉVR.2026:13:49:06",35
"17213",2257,225701,7,"NR_INTVWR_7","SSN_2257",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 13:49:41,"10FÉVR.2026:13:49:41",96
"17214",2257,225701,7,"NR_INTVWR_7","SSN_2257",10,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 13:51:17,"10FÉVR.2026:13:51:17",46
"17215",2257,225701,7,"NR_INTVWR_7","SSN_2257",11,"F_MODULES.CONSENT",0,2026-02-10 13:52:03,"10FÉVR.2026:13:52:03",65
"17216",2258,225801,8,"NR_INTVWR_8","SSN_2258",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-16 17:05:10,"16FÉVR.2026:17:05:10",61
"17217",2258,225801,8,"NR_INTVWR_8","SSN_2258",2,"F_ADMINISTRATION.TX_END",0,2026-02-16 17:06:11,"16FÉVR.2026:17:06:11",120
"17218",2258,225801,8,"NR_INTVWR_8","SSN_2258",3,"F_ADMINISTRATION.TX_END",0,2026-02-16 17:08:11,"16FÉVR.2026:17:08:11",60
"17219",2259,225901,9,"NR_INTVWR_9","SSN_2259",1,"F_INCOME.HY010",0,2026-02-17 13:03:18,"17FÉVR.2026:13:03:18",77
"17220",2259,225901,9,"NR_INTVWR_9","SSN_2259",2,"F_ADMINISTRATION.TX_END",0,2026-02-17 13:04:35,"17FÉVR.2026:13:04:35",96
"17221",2259,225901,9,"NR_INTVWR_9","SSN_2259",3,"F_INCOME.HY020",0,2026-02-17 13:06:11,"17FÉVR.2026:13:06:11",25
"17222",2259,225901,9,"NR_INTVWR_9","SSN_2259",4,"F_INCOME.HY020",0,2026-02-17 13:06:36,"17FÉVR.2026:13:06:36",102
"17223",2259,225901,9,"NR_INTVWR_9","SSN_2259",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 13:08:18,"17FÉVR.2026:13:08:18",59
"17224",2259,225901,9,"NR_INTVWR_9","SSN_2259",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-17 13:09:17,"17FÉVR.2026:13:09:17",90
"17225",2259,225901,9,"NR_INTVWR_9","SSN_2259",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 13:10:47,"17FÉVR.2026:13:10:47",46
"17226",2259,225901,9,"NR_INTVWR_9","SSN_2259",8,"F_INCOME.HY020",0,2026-02-17 13:11:33,"17FÉVR.2026:13:11:33",30
"17227",2259,225901,9,"NR_INTVWR_9","SSN_2259",9,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 13:12:03,"17FÉVR.2026:13:12:03",60
"17228",2259,225901,9,"NR_INTVWR_9","SSN_2259",10,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-17 13:13:03,"17FÉVR.2026:13:13:03",99
"17229",2259,225901,9,"NR_INTVWR_9","SSN_2259",11,"F_ADMINISTRATION.TX_END",0,2026-02-17 13:14:42,"17FÉVR.2026:13:14:42",66
"17230",2259,225901,9,"NR_INTVWR_9","SSN_2259",12,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 13:15:48,"17FÉVR.2026:13:15:48",35
"17231",2260,226001,10,"NR_INTVWR_10","SSN_2260",1,"F_INCOME.HY020",0,2026-02-18 16:49:41,"18FÉVR.2026:16:49:41",38
"17232",2260,226001,10,"NR_INTVWR_10","SSN_2260",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-18 16:50:19,"18FÉVR.2026:16:50:19",100
"17233",2260,226001,10,"NR_INTVWR_10","SSN_2260",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 16:51:59,"18FÉVR.2026:16:51:59",104
"17234",2260,226001,10,"NR_INTVWR_10","SSN_2260",4,"F_MODULES.CONSENT",0,2026-02-18 16:53:43,"18FÉVR.2026:16:53:43",94
"17235",2260,226001,10,"NR_INTVWR_10","SSN_2260",5,"F_INCOME.HY020",0,2026-02-18 16:55:17,"18FÉVR.2026:16:55:17",66
"17236",2260,226001,10,"NR_INTVWR_10","SSN_2260",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-18 16:56:23,"18FÉVR.2026:16:56:23",90
"17237",2261,226101,11,"NR_INTVWR_11","SSN_2261",1,"F_MODULES.CONSENT",0,2026-02-17 10:06:18,"17FÉVR.2026:10:06:18",18
"17238",2261,226101,11,"NR_INTVWR_11","SSN_2261",2,"F_ADMINISTRATION.TX_END",0,2026-02-17 10:06:36,"17FÉVR.2026:10:06:36",22
"17239",2261,226101,11,"NR_INTVWR_11","SSN_2261",3,"F_MODULES.CONSENT",0,2026-02-17 10:06:58,"17FÉVR.2026:10:06:58",37
"17240",2261,226101,11,"NR_INTVWR_11","SSN_2261",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 10:07:35,"17FÉVR.2026:10:07:35",109
"17241",2261,226101,11,"NR_INTVWR_11","SSN_2261",5,"F_ADMINISTRATION.TX_END",0,2026-02-17 10:09:24,"17FÉVR.2026:10:09:24",80
"17242",2261,226101,11,"NR_INTVWR_11","SSN_2261",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 10:10:44,"17FÉVR.2026:10:10:44",72
"17243",2261,226101,11,"NR_INTVWR_11","SSN_2261",7,"F_INCOME.HY010",0,2026-02-17 10:11:56,"17FÉVR.2026:10:11:56",78
"17244",2261,226101,11,"NR_INTVWR_11","SSN_2261",8,"F_INCOME.HY010",0,2026-02-17 10:13:14,"17FÉVR.2026:10:13:14",62
"17245",2261,226101,11,"NR_INTVWR_11","SSN_2261",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 10:14:16,"17FÉVR.2026:10:14:16",49
