PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PC170,PC180,DB040,NR_ITW
2012,RO,595492,1037.29773462783,NA,2,2012,15,4,1968,2,2,3,RO,1,NA,NA,3,NA,2,2,NA,2,6,NA,NA,a,NA,1,NA,NA,NA,1,NA,19,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,1,4.2391,43,59549,1,3,2,NA,RO21,RO21-4
2012,RO,595493,1037.29773462783,NA,2,2012,15,3,1993,2,1,3,RO,1,3,2,6,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,59549,1,7,2,NA,RO21,RO21-4
2012,RO,595494,1037.29773462783,NA,2,2012,10,2,1995,2,NA,3,NA,2,NA,NA,NA,NA,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,59549,1,NA,2,NA,RO21,RO21-4
2012,RO,595731,1037.29773462783,NA,2,2012,15,3,1965,1,2,3,RO,2,NA,3,3,NA,NA,NA,NA,3,6,55,NA,a,NA,11,1,1,2,NA,NA,25,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,4798,0,0,0,0,0,0,0,1,4.2391,46,59573,1,2,2,NA,RO21,RO21-3
2012,RO,595732,1037.29773462783,NA,2,2012,30,4,1969,2,2,3,RO,2,NA,2,1,NA,NA,NA,NA,3,9,40,NA,p,NA,12,1,2,2,NA,NA,24,2,2,3,2,6,2,NA,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,59573,1,2,2,NA,RO21,RO21-3
2012,RO,595733,1037.29773462783,NA,2,2012,15,3,1988,2,1,3,RO,2,5,3,6,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,23,59573,1,6,2,NA,RO21,RO21-3
2012,RO,595734,1037.29773462783,NA,2,2012,20,4,1990,1,1,3,RO,1,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,21,59573,1,7,2,NA,RO21,RO21-3
2012,RO,595891,1037.29773462783,NA,2,2012,10,1,1936,2,2,3,RO,2,5,2,3,NA,NA,NA,NA,2,6,40,NA,a,NA,2,NA,NA,2,NA,NA,30,3,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,1,4.2391,75,59589,1,6,2,NA,RO21,RO21-4
2012,RO,595892,1037.29773462783,NA,2,2012,20,1,1966,1,2,3,RO,2,NA,3,3,NA,NA,NA,NA,2,7,40,NA,f,NA,NA,NA,2,2,NA,NA,20,2,2,3,2,2,2,NA,0,0,0,0,0,0,0,0,3014,0,0,0,0,0,0,0,1,4.2391,45,59589,1,7,2,NA,RO21,RO21-4
2012,RO,595893,1037.29773462783,NA,2,2012,15,1,1970,2,5,3,RO,2,NA,2,3,NA,NA,NA,NA,2,5,44,NA,h,NA,3,NA,NA,2,NA,NA,20,2,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,1,4.2391,41,59589,1,7,2,NA,RO21,RO21-4
2012,RO,595894,1037.29773462783,NA,2,2012,15,3,1991,2,1,3,RO,2,NA,2,4,NA,1,NA,NA,3,6,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,19,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,1,4.2391,20,59589,1,3,2,NA,RO21,RO21-4
2012,RO,595895,1037.29773462783,NA,2,2012,15,2,1994,1,1,3,RO,1,NA,2,6,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,59589,1,6,2,NA,RO21,RO21-4
2012,RO,596921,1037.29773462783,NA,2,2012,25,2,1966,1,2,3,RO,2,NA,3,1,NA,NA,2,NA,3,7,40,NA,f,NA,1,1,2,2,NA,NA,23,2,2,2,2,NA,2,1,0,0,11875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,45,59692,1,2,2,NA,RO21,RO21-3
2012,RO,596922,1037.29773462783,NA,2,2012,10,3,1969,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,g,NA,13,1,2,2,NA,NA,19,2,2,3,2,NA,2,1,0,0,3745,2043,2043,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,59692,1,2,2,NA,RO21,RO21-3
2012,RO,596923,1037.29773462783,NA,2,2012,15,4,1989,1,1,3,RO,1,5,3,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,22,59692,1,NA,2,NA,RO21,RO21-3
2012,RO,596924,1037.29773462783,NA,2,2012,30,1,1991,1,1,3,RO,2,NA,2,4,NA,NA,2,NA,NA,6,50,NA,a,NA,NA,NA,NA,NA,NA,NA,19,1,2,3,1,NA,1,NA,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,1,4.2391,20,59692,1,5,2,NA,RO21,RO21-3
2012,RO,596925,1037.29773462783,NA,2,2012,11,3,1995,2,NA,3,NA,2,3,NA,NA,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,59692,1,5,2,NA,RO21,RO21-3
2012,RO,596951,1037.29773462783,NA,2,2012,30,3,1967,1,2,3,RO,2,NA,3,3,NA,NA,2,NA,3,6,NA,NA,a,NA,1,NA,NA,2,NA,NA,18,2,2,1,2,NA,1,1,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,1,4.2391,44,59695,1,6,2,NA,RO21,RO21-3
2012,RO,596952,1037.29773462783,NA,2,2012,10,2,1969,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,3,40,NA,g,NA,12,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,59695,1,2,2,NA,RO21,RO21-3
2012,RO,596953,1037.29773462783,NA,2,2012,20,2,1992,2,1,3,RO,2,3,2,6,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59695,1,6,2,NA,RO21,RO21-3
2012,RO,596954,1037.29773462783,NA,2,2012,5,2,1993,1,1,3,RO,1,5,2,6,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,3,2,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,59695,1,2,2,NA,RO21,RO21-3
2012,RO,596955,1037.29773462783,NA,2,2012,20,3,1995,2,NA,3,NA,2,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,59695,1,6,2,NA,RO21,RO21-3
2012,RO,597001,1037.29773462783,NA,2,2012,26,2,1931,1,4,3,RO,2,NA,2,3,NA,NA,NA,NA,2,6,NA,NA,a,4,NA,NA,NA,NA,NA,NA,20,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,1,4.2391,80,59700,1,6,2,NA,RO21,RO21-4
2012,RO,597002,1037.29773462783,NA,2,2012,18,3,1934,2,2,3,RO,2,NA,1,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,77,59700,1,6,2,NA,RO21,RO21-4
2012,RO,597003,1037.29773462783,NA,2,2012,20,1,1948,1,2,3,RO,2,NA,2,7,NA,1,2,NA,3,6,45,NA,NA,NA,NA,1,2,2,NA,NA,20,1,1,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1337,0,0,0,0,1,4.2391,63,59700,1,6,2,NA,RO21,RO21-4
2012,RO,597004,1037.29773462783,NA,2,2012,20,3,1960,2,3,3,RO,1,NA,3,1,NA,2,2,NA,NA,0 - 1,NA,NA,q,NA,NA,NA,NA,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,51,59700,1,6,2,NA,RO21,RO21-4
2012,RO,597005,1037.29773462783,NA,2,2012,20,4,1990,2,1,3,RO,2,NA,3,4,NA,1,NA,NA,3,6,46,NA,a,NA,NA,NA,2,NA,NA,NA,18,2,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,1,4.2391,21,59700,1,6,2,NA,RO21,RO21-4
2012,RO,597071,1037.29773462783,NA,2,2012,30,1,1954,1,2,3,RO,2,NA,5,1,NA,NA,NA,NA,3,3,48,NA,q,NA,3,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,0,5705,0,0,0,0,0,392,0,0,0,0,0,0,0,1,4.2391,57,59707,1,2,2,NA,RO21,RO21-5
2012,RO,597072,1037.29773462783,NA,2,2012,15,1,1959,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,o,NA,4,1,2,2,NA,NA,24,1,1,3,2,NA,2,NA,0,0,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,52,59707,1,6,2,NA,RO21,RO21-5
2012,RO,597073,1037.29773462783,NA,2,2012,20,2,1984,2,2,3,RO,2,NA,2,10,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,59707,1,6,2,NA,RO21,RO21-5
2012,RO,597074,1037.29773462783,NA,2,2012,15,1,1981,1,2,3,RO,2,NA,2,3,NA,1,NA,NA,3,9,40,NA,f,NA,NA,1,2,NA,NA,NA,NA,2,2,3,2,1,2,NA,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,1,4.2391,30,59707,1,7,2,NA,RO21,RO21-5
2012,RO,597291,1037.29773462783,NA,2,2012,25,3,1967,1,2,3,RO,2,NA,2,1,NA,NA,NA,NA,3,8,40,NA,a,NA,13,1,2,2,NA,NA,26,4,2,2,2,NA,2,NA,0,0,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,44,59729,1,7,2,NA,RO21,RO21-3
2012,RO,597292,1037.29773462783,NA,2,2012,10,2,1970,2,2,3,RO,2,NA,3,1,NA,NA,2,NA,3,5,NA,NA,g,NA,12,NA,2,2,NA,NA,25,4,1,3,2,NA,2,1,0,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,41,59729,1,2,2,NA,RO21,RO21-3
2012,RO,597293,1037.29773462783,NA,2,2012,25,2,1992,2,1,3,RO,2,5,2,6,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59729,1,2,2,NA,RO21,RO21-3
2012,RO,597411,1037.29773462783,NA,2,2012,10,1,1967,1,2,3,RO,2,NA,2,3,NA,NA,2,NA,2,6,NA,NA,a,NA,NA,NA,2,2,NA,NA,24,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,1518,0,0,0,0,0,0,0,1,4.2391,44,59741,1,2,2,NA,RO21,RO21-1
2012,RO,597412,1037.29773462783,NA,2,2012,10,4,1972,2,2,3,RO,2,NA,3,10,NA,2,2,NA,NA,7,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,39,59741,1,2,2,7,RO21,RO21-1
2012,RO,597413,1037.29773462783,NA,2,2012,20,2,1992,2,1,3,RO,1,NA,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59741,1,6,2,NA,RO21,RO21-1
2012,RO,597631,1037.29773462783,NA,2,2012,1,2,1970,1,2,3,RO,2,NA,3,3,NA,NA,2,NA,NA,6,NA,NA,a,NA,NA,1,2,2,NA,NA,15,3,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,1,4.2391,41,59763,1,3,2,NA,RO21,RO21-5
2012,RO,597632,1037.29773462783,NA,2,2012,25,3,1972,2,2,3,RO,2,NA,3,10,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,3,1,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,39,59763,1,6,2,NA,RO21,RO21-5
2012,RO,597633,1037.29773462783,NA,2,2012,24,4,1993,2,1,3,RO,2,NA,2,6,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,59763,1,7,2,NA,RO21,RO21-5
2012,RO,597721,1037.29773462783,NA,2,2012,15,1,1967,1,2,3,RO,2,NA,4,1,NA,NA,2,NA,3,5,40,12,h,NA,4,1,2,NA,NA,NA,19,2,2,2,2,NA,2,NA,0,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,44,59772,1,6,2,NA,RO21,RO21-4
2012,RO,597722,1037.29773462783,NA,2,2012,25,3,1971,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,q,NA,NA,NA,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,0,4415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,40,59772,1,2,2,NA,RO21,RO21-4
2012,RO,597723,1037.29773462783,NA,2,2012,8,3,1992,2,1,3,RO,1,NA,2,6,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59772,1,7,2,NA,RO21,RO21-4
2012,RO,597724,1037.29773462783,NA,2,2012,20,3,1994,2,1,3,RO,2,5,2,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,59772,1,NA,2,NA,RO21,RO21-4
2012,RO,598041,1037.29773462783,NA,2,2012,10,3,1969,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,7,40,NA,f,NA,13,1,1,2,NA,NA,25,2,2,3,2,NA,2,NA,0,0,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,59804,1,2,2,NA,RO21,RO21-5
2012,RO,598042,1037.29773462783,NA,2,2012,20,1,1978,2,2,3,RO,2,NA,2,10,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,59804,1,NA,2,NA,RO21,RO21-5
2012,RO,598043,1037.29773462783,NA,2,2012,22,3,1991,1,1,3,RO,2,3,3,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,20,59804,1,3,2,NA,RO21,RO21-5
2012,RO,598044,1037.29773462783,NA,2,2012,20,4,1992,1,1,3,RO,2,NA,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59804,1,2,2,NA,RO21,RO21-5
2012,RO,598081,1037.29773462783,NA,2,2012,35,4,1954,1,2,3,RO,2,NA,2,4,NA,NA,2,NA,2,6,NA,NA,a,NA,NA,1,NA,2,NA,NA,19,2,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,1346,0,0,0,0,0,0,0,1,4.2391,57,59808,1,3,2,NA,RO21,RO21-3
2012,RO,598082,1037.29773462783,NA,2,2012,20,2,1959,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,g,NA,11,1,2,2,NA,NA,19,1,1,2,2,2,2,NA,0,0,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,52,59808,1,6,2,NA,RO21,RO21-3
2012,RO,598083,1037.29773462783,NA,2,2012,10,2,1984,2,2,3,RO,1,NA,2,10,NA,1,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,59808,1,3,2,NA,RO21,RO21-3
2012,RO,598084,1037.29773462783,NA,2,2012,30,2,1981,1,2,3,RO,2,NA,3,3,NA,1,NA,NA,2,5,NA,NA,r-u,NA,1,NA,NA,NA,NA,NA,20,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,1,4.2391,30,59808,1,2,2,NA,RO21,RO21-3
2012,RO,598341,1037.29773462783,NA,2,2012,20,2,1946,1,2,3,RO,2,NA,4,1,NA,NA,NA,NA,3,3,40,NA,h,NA,11,NA,2,2,NA,NA,18,1,2,3,2,NA,2,1,0,0,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,65,59834,1,6,2,NA,RO21,RO21-4
2012,RO,598342,1037.29773462783,NA,2,2012,20,4,1949,2,4,3,RO,2,NA,3,7,NA,1,NA,NA,3,7,40,NA,NA,NA,NA,1,2,2,NA,NA,21,3,1,2,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,1,4.2391,62,59834,1,2,2,NA,RO21,RO21-4
2012,RO,598343,1037.29773462783,NA,2,2012,22,1,1975,1,2,3,RO,2,NA,5,1,NA,NA,2,NA,3,2,40,NA,j,NA,NA,1,2,2,NA,NA,20,4,2,3,2,1,2,NA,0,0,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,36,59834,1,6,2,NA,RO21,RO21-4
2012,RO,598344,1037.29773462783,NA,2,2012,20,3,1978,2,2,3,RO,2,5,3,10,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,59834,1,6,2,NA,RO21,RO21-4
2012,RO,598345,1037.29773462783,NA,2,2012,20,4,1984,1,2,3,RO,2,NA,2,4,NA,1,2,1,2,6,NA,NA,a,3,1,NA,NA,NA,NA,NA,18,1,2,2,1,NA,2,NA,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,1,4.2391,27,59834,1,7,2,NA,RO21,RO21-4
2012,RO,598451,1037.29773462783,NA,2,2012,29,3,1967,1,5,3,RO,2,NA,3,3,NA,NA,NA,NA,3,6,48,NA,a,NA,11,1,2,2,3,NA,22,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,4436,0,0,0,0,0,0,0,1,4.2391,44,59845,1,7,2,NA,RO21,RO21-5
2012,RO,598452,1037.29773462783,NA,2,2012,14,2,1971,2,2,3,RO,2,NA,5,1,NA,NA,NA,NA,3,2,40,NA,q,NA,13,1,2,2,NA,NA,18,1,1,3,2,NA,2,1,0,0,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,40,59845,1,2,2,NA,RO21,RO21-5
2012,RO,598453,1037.29773462783,NA,2,2012,20,2,1992,2,1,3,RO,1,NA,2,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,3,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,59845,1,7,2,NA,RO21,RO21-5
2012,RO,598454,1037.29773462783,NA,2,2012,10,2,1994,2,1,3,RO,2,3,2,6,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,19,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,59845,1,2,2,NA,RO21,RO21-5
2012,RO,598841,1037.29773462783,NA,2,2012,18,4,1966,1,5,3,RO,2,NA,3,1,NA,1,NA,NA,2,2,NA,NA,j,NA,NA,NA,NA,NA,NA,NA,20,2,1,1,1,NA,2,1,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,45,59884,1,6,2,1,RO21,RO21-4
2012,RO,598842,1037.29773462783,NA,2,2012,15,3,1975,2,2,3,RO,1,5,2,10,NA,NA,2,NA,NA,9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,36,59884,1,2,2,NA,RO21,RO21-4
2012,RO,598843,1037.29773462783,NA,2,2012,25,2,1995,1,NA,3,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,59884,1,6,2,NA,RO21,RO21-4
2012,RO,599251,1037.29773462783,NA,2,2012,30,2,1964,2,2,3,RO,2,NA,5,1,NA,NA,NA,NA,3,2,40,NA,p,NA,13,1,1,NA,NA,NA,19,1,2,3,2,NA,2,NA,0,0,6098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,47,59925,1,3,2,NA,RO21,RO21-4
2012,RO,599252,1037.29773462783,NA,2,2012,30,2,1984,2,1,3,RO,2,3,2,10,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,59925,1,7,2,NA,RO21,RO21-4
2012,RO,599253,1037.29773462783,NA,2,2012,15,2,1988,1,1,3,RO,2,NA,3,1,NA,NA,NA,NA,3,3,40,NA,g,NA,13,1,2,2,NA,NA,26,2,2,2,2,NA,2,NA,0,0,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,23,59925,1,6,2,NA,RO21,RO21-4
2012,RO,599254,1037.29773462783,NA,2,2012,15,2,1995,2,NA,3,NA,2,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,59925,1,3,2,NA,RO21,RO21-4
2012,RO,600161,1037.29773462783,NA,2,2012,8,3,1973,1,2,3,RO,2,NA,3,1,NA,1,2,NA,1,7,NA,NA,b-e,NA,NA,1,NA,NA,NA,NA,18,2,2,2,1,1,2,NA,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,38,60016,1,2,2,NA,RO21,RO21-2
2012,RO,600162,1037.29773462783,NA,2,2012,25,1,1971,2,2,3,RO,2,NA,2,4,NA,NA,NA,NA,2,6,NA,NA,a,NA,1,NA,NA,1,NA,NA,19,2,2,2,1,NA,2,NA,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,1,4.2391,40,60016,1,6,2,NA,RO21,RO21-2
2012,RO,600163,1037.29773462783,NA,2,2012,16,4,1992,1,1,3,RO,2,NA,2,6,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34,1,1,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,1,4.2391,19,60016,1,7,2,NA,RO21,RO21-2
2012,RO,600164,1037.29773462783,NA,2,2012,5,3,1994,1,1,3,RO,1,NA,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,60016,1,6,2,NA,RO21,RO21-2
2012,RO,600165,1037.29773462783,NA,2,2012,30,1,1995,2,NA,3,NA,2,3,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,60016,1,6,2,NA,RO21,RO21-2
2012,RO,600211,1037.29773462783,NA,2,2012,10,4,1936,2,2,3,RO,2,NA,2,4,NA,NA,2,NA,2,6,40,NA,a,NA,NA,1,2,2,NA,NA,22,4,1,2,2,NA,2,NA,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,0,0,1,4.2391,75,60021,1,2,2,NA,RO21,RO21-3
2012,RO,600212,1037.29773462783,NA,2,2012,13,3,1966,1,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,4,48,NA,o,NA,5,1,2,2,NA,10,18,3,2,2,2,4,2,NA,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,45,60021,1,2,2,NA,RO21,RO21-3
2012,RO,600213,1037.29773462783,NA,2,2012,15,4,1970,2,2,3,RO,2,NA,3,10,NA,2,2,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,41,60021,1,7,2,NA,RO21,RO21-3
2012,RO,600214,1037.29773462783,NA,2,2012,30,4,1991,2,1,3,RO,2,3,3,6,NA,2,1,1,2,NA,36,NA,NA,NA,11,NA,2,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,20,60021,1,2,2,NA,RO21,RO21-3
2012,RO,600215,1037.29773462783,NA,2,2012,20,3,1994,1,1,3,RO,2,NA,2,6,NA,2,2,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,60021,1,2,1,NA,RO21,RO21-3
