PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PD020,PD030,PD050,PD060,PD070,PD080,PD090,PW010,PW020,PW030,PW040,PW050,PW060,PW070,PW080,PW090,PW100,PW110,PW120,PW130,PW140,PW150,PW160,PW170,PW180,PW190,PW200,PW210,PW220,PX010,PX020,PX030,PX040,PX050,PX200,DB040,NR_ITW
2013,BE,480731,815.034364261168,NA,3,2013,NA,3,1958,1,2,3,EU,2,NA,3,1,1,NA,NA,NA,3,4,NA,NA,b-e,NA,NA,1,2,2,NA,NA,21,2,1,3,2,NA,2,NA,0,1,98298,3150,0,0,1,0,7875,0,0,0,0,0,0,0,1,1,2,1,1,3,1,1,8,8,NA,7,3,5,2,4,2,9,8,NA,NA,0,5,9,NA,NA,6,8,8,1,1,54,48073,1,7,1084.804215,BE24,BE24-3
2013,BE,480901,815.034364261168,NA,2,2013,NA,1,1971,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,29,NA,g,NA,12,NA,1,2,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,48089,0,0,15673,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,1,1,8,9,6,8,NA,5,2,4,2,7,10,8,6,4,7,9,NA,1,7,7,6,3,1,41,48090,1,7,1345.6052341,BE24,BE24-1
2013,BE,481031,815.034364261168,NA,2,2013,NA,4,1966,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,9,30,NA,l-n,NA,13,1,1,2,NA,NA,21,2,2,3,2,NA,2,NA,600,1,38035,0,0,12212,1,0,0,0,3062,0,0,0,0,0,1,1,1,1,2,2,1,3,7,8,7,9,3,5,2,5,1,8,8,8,6,5,8,8,1,1,5,7,8,NA,1,46,48103,1,6,NA,BE24,BE24-5
2013,BE,481231,815.034364261168,NA,2,2013,NA,3,1932,2,5,3,BE,2,NA,1,7,NA,1,NA,NA,3,NA,NA,NA,NA,NA,11,1,1,2,NA,NA,21,1,2,1,2,NA,2,NA,420,1,0,0,0,10238,1,0,4926,0,0,14828,0,0,0,0,1,1,1,1,1,1,2,5,10,8,8,NA,3,5,2,4,3,5,NA,NA,4,5,NA,8,1,1,2,8,10,2,1,80,48123,1,5,841.66073352,BE24,BE24-4
2013,BE,481241,815.034364261168,NA,3,2013,NA,2,1958,1,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,38,NA,l-n,NA,13,1,1,2,NA,NA,22,2,2,3,2,NA,2,NA,0,1,42370,1204,0,12967,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,3,6,6,8,10,8,3,3,3,3,2,9,8,8,7,6,8,9,1,1,5,NA,9,1,1,54,48124,1,2,646.93674405,BE24,BE24-4
2013,BE,481341,815.034364261168,NA,2,2013,NA,2,1936,2,2,NA,EU,2,NA,1,7,NA,2,2,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,1,0,0,0,13180,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,8,NA,8,NA,4,3,3,5,NA,NA,NA,NA,NA,5,NA,8,1,NA,NA,9,NA,1,1,76,48134,1,6,888.16036114,BE24,BE24-3
2013,BE,481861,815.034364261168,NA,2,2013,NA,3,1932,2,4,1,BE,2,NA,1,7,1,1,NA,NA,3,9,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,2,1,1,2,NA,1,NA,0,1,0,0,0,17665,1,910,0,0,0,25474,0,0,0,0,1,1,1,1,1,1,3,1,NA,8,7,9,2,3,2,5,2,3,NA,NA,1,7,NA,8,1,1,7,8,7,3,1,80,48186,1,6,627.5532907,BE24,BE24-4
2013,BE,481971,815.034364261168,NA,2,2013,NA,1,1962,1,2,1,BE,2,NA,2,8,1,NA,NA,NA,3,7,NA,NA,NA,NA,13,1,1,2,NA,NA,23,1,2,3,2,NA,2,NA,1353,1,0,0,0,0,1,910,0,0,0,0,0,0,39849,0,1,1,1,1,1,2,1,5,9,7,8,8,5,3,2,5,2,8,8,7,4,4,NA,8,1,1,7,8,7,2,1,50,48197,1,7,NA,BE24,BE24-1
2013,BE,482561,815.034364261168,NA,2,2013,NA,4,1983,2,2,NA,BE,2,NA,5,1,1,NA,NA,NA,3,2,NA,NA,l-n,NA,12,1,NA,2,NA,NA,21,1,1,3,2,NA,2,NA,0,1,31607,1101,0,14478,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,5,5,NA,9,8,NA,4,3,3,2,10,10,7,5,5,7,NA,NA,1,6,6,8,2,1,29,48256,1,5,390.99800453,BE24,BE24-2
2013,BE,482761,815.034364261168,NA,3,2013,NA,4,1979,2,2,1,BE,2,NA,5,2,NA,1,NA,NA,1,4,NA,NA,q,NA,NA,2,NA,NA,NA,NA,20,1,1,3,2,NA,2,NA,0,1,21564,701,0,0,1,620,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,6,8,8,7,8,NA,1,2,NA,1,NA,NA,NA,7,6,8,8,9,1,6,7,8,3,1,33,48276,1,7,1179.9252075,BE24,BE24-3
2013,BE,482861,815.034364261168,NA,3,2013,NA,1,1956,2,2,3,BE,2,NA,5,2,NA,NA,NA,NA,3,2,38,NA,q,NA,13,1,2,NA,NA,NA,21,3,2,3,NA,NA,1,NA,1100,1,30708,365,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,9,6,7,5,4,2,3,2,9,9,7,7,8,NA,7,1,1,5,NA,8,3,1,56,48286,1,3,NA,BE24,BE24-2
2013,BE,482901,815.034364261168,NA,2,2013,NA,4,1950,2,2,3,BE,2,NA,3,10,NA,NA,2,NA,3,5,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,16288,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,8,NA,4,4,NA,3,NA,2,NA,NA,NA,6,6,NA,NA,1,NA,6,NA,6,1,1,62,48290,1,6,337.02238094,BE24,BE24-2
2013,BE,483271,815.034364261168,NA,2,2013,NA,2,1990,2,1,3,BE,1,3,3,6,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,2,3,2,NA,2,NA,1560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,10,10,NA,3,4,4,3,NA,NA,NA,NA,NA,NA,9,9,1,1,5,10,NA,2,1,22,48327,1,2,861.50708401,BE24,BE24-4
2013,BE,483351,815.034364261168,NA,2,2013,NA,1,1948,2,2,3,BE,2,NA,3,7,1,NA,NA,NA,3,4,36,NA,NA,NA,13,1,1,2,NA,NA,24,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,43263,0,0,0,0,1,1,1,1,1,1,NA,1,NA,7,9,7,4,NA,3,3,3,7,3,6,NA,7,7,NA,1,1,8,7,NA,2,1,64,48335,1,2,1188.0579022,BE24,BE24-4
2013,BE,483401,815.034364261168,NA,3,2013,NA,4,1932,1,1,1,BE,2,NA,3,7,1,1,NA,NA,3,4,38,NA,NA,NA,2,1,NA,NA,NA,NA,21,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,910,0,0,19445,0,0,0,0,0,1,1,1,1,1,1,2,5,10,NA,8,NA,2,2,5,5,NA,NA,NA,NA,7,NA,5,7,1,1,8,5,8,2,1,80,48340,1,2,607.39642752,BE24,BE24-4
2013,BE,483661,815.034364261168,NA,3,2013,NA,4,1937,2,2,1,BE,1,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,2,2,3,5,7,NA,8,9,NA,NA,3,NA,2,NA,NA,8,8,0,6,NA,NA,NA,6,8,8,2,1,75,48366,1,2,2200.2181232,BE24,BE24-5
2013,BE,483681,815.034364261168,NA,2,2013,NA,2,1956,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,NA,2,NA,NA,q,NA,12,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,480,1,35316,4709,0,9195,1,0,27513,0,0,0,0,0,0,0,1,1,1,3,3,2,1,5,8,NA,6,7,3,5,4,4,1,8,4,6,4,6,8,8,1,1,6,7,6,1,1,56,48368,1,7,NA,BE24,BE24-3
2013,BE,484401,815.034364261168,NA,2,2013,NA,1,1969,1,2,1,EU,2,3,1,1,NA,NA,NA,NA,3,5,36,NA,i,NA,NA,1,1,2,NA,NA,19,1,2,3,2,NA,2,NA,0,1,80211,4487,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,8,8,3,8,4,3,4,3,3,NA,4,9,NA,7,9,7,1,1,1,8,8,2,1,43,48440,1,2,2469.5556388,BE24,BE24-2
2013,BE,484531,815.034364261168,NA,2,2013,NA,1,1945,2,2,3,BE,2,NA,3,7,NA,NA,NA,NA,3,3,45,NA,NA,3,NA,NA,1,NA,NA,NA,21,1,1,3,2,NA,2,NA,0,1,0,0,0,17945,1,0,0,0,0,21689,0,0,0,0,1,1,1,2,2,1,1,5,9,9,7,5,2,3,3,2,2,NA,NA,8,0,0,7,8,1,1,7,7,7,NA,1,67,48453,1,2,532.11444416,BE24,BE24-2
2013,BE,484691,815.034364261168,NA,2,2013,NA,4,1970,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,3,38,NA,l-n,NA,13,1,2,2,NA,NA,22,3,2,2,2,NA,2,NA,0,1,34536,998,0,7200,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,10,10,4,9,3,5,NA,3,4,8,7,NA,3,2,7,8,1,1,NA,NA,7,2,1,42,48469,1,2,327.96946932,BE24,BE24-5
2013,BE,485061,815.034364261168,NA,4,2013,NA,1,1945,2,2,3,BE,2,NA,5,7,1,1,2,NA,3,2,NA,NA,NA,3,NA,1,2,2,NA,NA,35,1,2,3,2,NA,2,NA,0,1,0,0,0,17115,1,600,0,0,0,11246,0,0,0,0,1,1,1,1,3,1,3,5,9,7,10,9,2,3,2,5,3,NA,NA,1,5,7,7,NA,1,1,8,8,3,2,1,67,48506,1,7,723.31660037,BE24,BE24-4
2013,BE,485141,815.034364261168,NA,2,2013,NA,1,1954,2,2,1,BE,2,NA,3,2,NA,1,NA,NA,3,5,19,NA,o,NA,8,1,2,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,1,23532,810,0,0,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,8,4,8,3,3,5,5,1,NA,NA,4,5,6,7,8,1,1,NA,10,8,2,1,58,48514,1,7,1637.3865473,BE24,BE24-2
2013,BE,485161,815.034364261168,NA,2,2013,NA,2,1937,1,2,1,BE,2,NA,1,7,1,2,NA,2,3,9,NA,NA,NA,NA,NA,2,2,2,NA,NA,23,4,2,2,2,NA,2,NA,0,1,0,0,0,13236,1,910,0,0,0,15707,0,0,0,0,1,1,1,1,1,1,1,5,8,10,7,9,4,5,2,2,2,NA,NA,8,4,0,8,10,1,1,8,3,7,3,1,75,48516,1,2,784.84197919,BE24,BE24-4
2013,BE,485281,815.034364261168,NA,2,2013,NA,1,1956,2,2,3,BE,1,NA,4,10,NA,2,2,NA,2,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,7,9,3,6,4,NA,2,4,3,NA,NA,3,2,99,0,6,1,1,NA,NA,8,1,1,56,48528,1,2,NA,BE24,BE24-2
2013,BE,485471,815.034364261168,NA,2,2013,NA,2,1962,1,1,3,BE,2,NA,3,1,NA,1,NA,NA,3,7,NA,NA,g,NA,12,1,1,2,NA,NA,24,1,2,1,2,NA,2,NA,650,1,33335,2847,545,4952,1,0,0,0,1328,0,0,0,0,0,1,1,1,1,2,1,1,5,4,4,NA,NA,2,3,3,NA,2,8,8,7,0,8,7,NA,1,1,8,9,8,1,1,50,48547,1,2,750.57278364,BE24,BE24-2
2013,BE,485472,815.034364261168,NA,3,2013,NA,4,1968,1,2,3,BE,1,NA,5,3,1,NA,NA,NA,3,2,38,NA,l-n,NA,12,1,2,2,NA,NA,22,2,2,2,2,NA,2,NA,0,1,0,0,0,8953,1,0,44995,0,0,0,0,0,0,0,1,1,1,2,1,1,3,5,5,10,NA,9,4,4,2,4,2,6,9,4,NA,4,7,6,1,1,6,8,7,1,1,44,48547,1,2,1070.9005636,BE24,BE24-2
2013,BE,485491,815.034364261168,NA,2,2013,NA,1,1987,2,1,3,BE,2,NA,3,2,NA,NA,2,NA,NA,5,NA,NA,g,NA,NA,1,1,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,1,6801,665,0,0,1,910,0,0,0,0,0,0,0,0,1,2,NA,3,3,1,1,1,3,9,9,7,2,3,4,5,2,NA,10,7,4,2,NA,NA,1,1,NA,6,7,3,1,25,48549,1,2,1251.6008637,BE24,BE24-5
2013,BE,485492,815.034364261168,NA,2,2013,NA,2,1984,2,2,3,EU,2,NA,5,1,1,NA,2,NA,3,5,40,NA,g,NA,5,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,1,28214,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,NA,8,8,9,1,4,3,3,2,8,9,7,NA,5,5,9,1,1,5,99,9,3,1,28,48549,1,3,536.69390758,BE24,BE24-5
2013,BE,485581,815.034364261168,NA,2,2013,NA,3,1938,1,2,3,BE,2,NA,5,7,NA,NA,NA,NA,3,3,30,NA,NA,4,1,1,2,NA,NA,NA,18,1,2,3,1,NA,2,NA,0,1,0,0,0,14501,1,0,0,0,0,17825,0,0,0,0,1,1,1,1,1,1,3,5,8,8,9,7,3,NA,NA,3,3,9,8,9,5,2,6,NA,1,1,6,7,9,1,1,74,48558,1,6,1830.046715,BE24,BE24-4
2013,BE,485582,815.034364261168,NA,2,2013,NA,1,1941,2,5,3,BE,2,NA,2,7,1,1,NA,NA,NA,5,38,NA,NA,NA,NA,NA,1,NA,NA,NA,14,1,2,3,2,NA,2,NA,0,1,0,0,0,7225,1,912,0,0,0,21609,0,0,0,0,1,1,1,1,3,1,1,5,8,8,7,10,NA,2,2,3,2,6,9,1,0,1,8,8,1,1,8,9,9,2,1,71,48558,1,2,1144.5009622,BE24,BE24-4
2013,BE,485661,815.034364261168,NA,4,2013,NA,3,1958,2,2,1,BE,2,NA,3,2,1,NA,NA,NA,3,5,30,NA,q,NA,13,1,1,2,NA,NA,15,2,1,3,2,NA,2,NA,0,1,29295,0,0,6745,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,9,9,8,9,NA,2,1,3,NA,5,8,7,4,NA,6,8,1,1,8,9,8,2,1,54,48566,1,2,755.70170417,BE24,BE24-3
2013,BE,485662,815.034364261168,NA,2,2013,NA,4,1986,1,1,1,BE,2,NA,4,1,1,1,NA,NA,3,4,20,NA,r-u,NA,12,NA,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,1,38580,0,0,5333,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,8,NA,6,8,2,3,3,3,2,8,9,9,5,7,6,NA,1,1,5,5,7,2,1,26,48566,1,5,1517.6220624,BE24,BE24-3
2013,BE,485811,815.034364261168,NA,3,2013,NA,2,1965,1,2,2,BE,2,NA,5,1,NA,NA,NA,NA,3,2,38,NA,r-u,NA,2,1,1,2,NA,NA,24,2,1,3,2,NA,2,NA,262,1,31053,0,0,10715,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,5,6,10,7,7,2,5,2,3,2,7,9,6,1,NA,NA,8,1,NA,NA,7,7,2,1,47,48581,1,6,NA,BE24,BE24-5
2013,BE,485812,815.034364261168,NA,3,2013,NA,3,1969,2,5,3,BE,2,3,5,1,1,NA,NA,NA,3,4,38,NA,k,NA,12,NA,1,2,NA,NA,22,2,1,3,2,NA,2,NA,0,1,69594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,1,7,1,8,7,NA,NA,3,4,2,8,NA,8,5,8,NA,7,2,1,7,10,7,2,1,43,48581,1,6,718.47935011,BE24,BE24-5
2013,BE,485831,815.034364261168,NA,2,2013,NA,1,1955,2,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,NA,37,NA,k,NA,13,NA,1,2,3,NA,25,2,2,3,2,NA,2,NA,0,1,104544,413,0,10630,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,7,9,8,8,3,3,3,4,1,6,8,NA,8,7,7,8,1,1,8,8,7,1,1,57,48583,1,2,NA,BE24,BE24-3
2013,BE,485832,815.034364261168,NA,2,2013,NA,3,1992,2,1,3,BE,1,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,14590,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,8,NA,NA,NA,5,NA,4,NA,NA,NA,9,NA,5,8,8,NA,1,4,NA,99,NA,1,20,48583,1,2,1043.6912467,BE24,BE24-3
2013,BE,486021,815.034364261168,NA,3,2013,NA,1,1949,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,5,36,NA,q,NA,13,1,2,2,NA,NA,21,3,2,3,2,NA,2,NA,0,1,88037,0,0,10640,1,980,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,9,9,9,5,4,3,4,3,6,8,NA,6,7,7,7,1,1,7,6,NA,1,1,63,48602,1,2,NA,BE24,BE24-4
2013,BE,486022,815.034364261168,NA,2,2013,NA,1,1950,2,2,1,BE,2,NA,5,7,NA,1,2,NA,3,2,NA,NA,NA,NA,1,2,2,NA,NA,NA,25,2,2,2,2,NA,2,NA,840,1,0,0,0,5385,1,0,0,0,0,10284,0,0,0,0,1,1,1,1,1,1,1,5,5,1,0,8,1,4,3,5,3,NA,NA,4,3,0,8,9,1,1,8,5,8,4,1,62,48602,1,6,NA,BE24,BE24-4
2013,BE,486261,815.034364261168,NA,4,2013,NA,2,1932,2,4,3,BE,2,NA,1,7,NA,1,NA,NA,3,9,NA,NA,NA,NA,NA,1,2,NA,NA,NA,36,2,2,3,2,NA,2,NA,0,1,0,0,0,12990,1,250,0,0,0,11097,0,0,0,0,1,1,1,1,1,1,1,1,7,8,8,9,4,3,NA,5,1,NA,NA,3,NA,6,6,8,1,1,4,7,7,3,1,80,48626,1,6,727.01533595,BE24,BE24-2
2013,BE,486262,815.034364261168,NA,2,2013,NA,3,1950,1,5,1,BE,2,NA,1,8,NA,NA,NA,NA,3,5,40,NA,NA,NA,NA,1,2,NA,NA,NA,23,2,1,3,2,NA,2,NA,0,1,0,0,0,2454,1,0,0,0,0,0,0,0,31636,0,1,1,1,1,2,1,1,5,9,9,7,8,3,4,2,3,1,8,9,NA,4,8,5,9,1,1,7,7,7,1,1,62,48626,1,5,9683.7491044,BE24,BE24-2
2013,BE,486301,815.034364261168,NA,2,2013,NA,1,1955,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,40,NA,l-n,NA,9,1,1,2,NA,NA,21,2,2,3,2,NA,2,NA,1500,1,69210,0,0,12233,1,910,0,0,0,0,0,0,0,0,1,NA,1,1,3,1,1,5,9,8,9,9,5,5,1,3,2,8,2,8,6,7,9,8,1,1,6,8,8,2,1,57,48630,1,2,854.61177644,BE24,BE24-3
2013,BE,486302,815.034364261168,NA,2,2013,NA,4,1961,2,2,1,BE,2,NA,5,10,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,3,2,NA,2,NA,1617,1,0,0,0,9101,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,6,NA,1,5,8,NA,NA,2,3,NA,NA,NA,7,NA,5,NA,7,1,1,NA,6,9,NA,1,51,48630,1,6,496.32077318,BE24,BE24-3
2013,BE,486361,815.034364261168,NA,2,2013,NA,1,1932,2,4,1,BE,1,3,1,7,NA,1,2,NA,NA,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,3,2,NA,2,NA,0,1,0,0,0,15150,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,6,NA,NA,NA,NA,NA,3,2,NA,3,NA,NA,7,5,5,NA,7,1,1,NA,9,7,2,1,80,48636,1,6,275.67761579,BE24,BE24-3
2013,BE,486362,815.034364261168,NA,2,2013,NA,1,1950,1,2,1,BE,2,NA,0,4,1,NA,NA,1,3,5,NA,NA,g,NA,NA,1,NA,NA,NA,NA,23,1,2,1,2,NA,2,NA,0,1,14171,670,670,818,1,0,4724,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,7,8,8,4,NA,4,3,2,NA,NA,10,6,4,6,6,1,NA,7,7,NA,2,1,62,48636,1,2,1721.2895766,BE24,BE24-3
2013,BE,486611,815.034364261168,NA,2,2013,NA,2,1947,1,2,3,BE,1,NA,5,7,NA,NA,NA,NA,3,3,40,NA,NA,NA,13,2,NA,2,NA,NA,24,3,2,3,2,6,2,NA,0,1,0,0,0,0,1,0,0,0,0,28924,0,0,0,0,1,1,1,1,1,2,1,5,NA,10,8,8,2,NA,NA,5,2,8,8,NA,6,2,4,9,1,1,2,6,8,2,1,65,48661,1,2,NA,BE24,BE24-4
2013,BE,486612,815.034364261168,NA,3,2013,NA,2,1948,2,2,3,BE,2,NA,5,10,1,NA,NA,NA,3,NA,35,NA,NA,NA,13,1,1,NA,1,NA,14,3,2,3,2,NA,2,NA,1120,1,0,0,0,16628,1,0,0,0,0,34596,0,0,0,0,1,1,1,1,1,1,1,1,7,NA,6,7,3,3,2,5,2,8,8,7,6,1,10,7,1,1,4,5,7,1,1,64,48661,1,2,758.91848773,BE24,BE24-4
2013,BE,486681,815.034364261168,NA,2,2013,NA,1,1953,1,4,1,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,38,NA,r-u,NA,NA,1,1,2,NA,NA,19,1,1,3,2,NA,2,NA,3334,1,42840,0,0,14788,1,1008,0,0,3758,0,0,7027,0,0,1,1,1,1,2,1,1,1,10,10,8,8,3,NA,5,3,2,8,NA,6,6,NA,6,NA,1,NA,1,5,9,2,1,59,48668,1,6,918.56557861,BE24,BE24-4
2013,BE,486682,815.034364261168,NA,2,2013,NA,1,1955,2,2,2,BE,2,NA,5,7,NA,1,NA,NA,3,2,NA,NA,NA,NA,11,2,2,NA,NA,NA,19,3,1,3,2,NA,2,NA,0,1,0,0,0,0,1,910,0,668,3821,9534,1983,0,0,0,1,1,1,1,2,1,1,1,NA,7,6,8,4,4,2,3,2,NA,NA,2,5,5,7,8,1,1,5,8,7,2,1,57,48668,1,5,854.88090991,BE24,BE24-4
2013,BE,486941,815.034364261168,NA,2,2013,NA,4,1939,2,2,3,BE,2,NA,3,7,NA,NA,NA,NA,3,4,40,NA,NA,NA,1,1,1,2,NA,NA,21,2,1,3,2,NA,2,NA,0,1,0,0,0,5338,1,960,0,0,0,29045,0,0,0,0,1,1,1,1,1,1,NA,5,8,9,8,8,5,3,2,4,2,7,9,7,4,5,7,8,NA,1,5,8,10,2,1,73,48694,1,2,1751.4869684,BE24,BE24-2
2013,BE,486942,815.034364261168,NA,3,2013,NA,2,1977,1,1,1,BE,2,NA,5,1,NA,NA,NA,NA,3,4,38,NA,l-n,NA,13,1,NA,NA,NA,NA,17,2,2,3,2,NA,2,NA,1400,1,31377,1071,0,21269,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,8,8,7,NA,2,NA,2,3,2,5,9,8,4,6,5,NA,1,NA,8,10,9,2,1,35,48694,1,2,647.28182398,BE24,BE24-2
2013,BE,487051,815.034364261168,NA,2,2013,NA,4,1958,2,5,1,BE,2,NA,1,8,1,NA,NA,NA,3,9,NA,NA,NA,NA,NA,1,1,1,NA,NA,19,2,2,2,1,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34038,0,1,1,1,1,1,1,1,1,8,8,7,7,2,4,5,3,NA,6,8,8,6,8,5,8,1,1,9,10,7,2,1,54,48705,1,7,694.00671532,BE24,BE24-2
2013,BE,487052,815.034364261168,NA,2,2013,NA,3,1986,1,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,3,38,NA,b-e,NA,13,1,2,2,NA,NA,21,3,2,3,2,NA,2,NA,0,1,37437,3351,0,16080,1,870,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,NA,7,6,7,4,5,3,5,2,7,NA,4,7,6,5,4,1,1,1,7,8,1,1,26,48705,1,2,1424.2662475,BE24,BE24-2
2013,BE,487191,815.034364261168,NA,2,2013,NA,2,1976,1,2,3,BE,2,NA,3,1,NA,1,NA,NA,3,8,NA,NA,b-e,NA,NA,NA,1,NA,NA,NA,17,2,1,3,2,NA,2,NA,0,1,23889,657,0,9320,1,890,0,0,0,0,0,0,0,48,1,1,1,1,3,2,1,5,5,9,6,7,2,3,1,4,2,NA,10,4,3,4,NA,10,1,1,7,8,7,2,1,36,48719,1,2,381.01281914,BE24,BE24-4
2013,BE,487192,815.034364261168,NA,2,2013,NA,1,1989,2,1,1,BE,2,3,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,1,8,8,2,9,2,5,5,3,NA,NA,NA,7,0,5,7,8,1,1,7,8,9,1,1,23,48719,1,2,330.86417643,BE24,BE24-4
2013,BE,487241,815.034364261168,NA,2,2013,NA,4,1954,1,2,1,BE,2,NA,1,8,NA,1,NA,NA,3,5,28,NA,NA,NA,NA,1,1,NA,NA,NA,26,3,1,2,2,NA,2,NA,0,1,17639,0,0,0,1,910,0,0,0,0,0,0,2128,0,1,2,1,1,3,2,1,5,4,9,9,10,3,4,2,3,2,NA,NA,8,6,99,8,8,1,1,8,5,7,2,1,58,48724,1,2,NA,BE24,BE24-3
2013,BE,487242,815.034364261168,NA,3,2013,NA,1,1949,2,4,NA,BE,2,NA,3,1,NA,NA,NA,NA,3,4,NA,NA,o,NA,10,NA,2,2,NA,NA,14,1,2,3,2,NA,2,NA,0,1,21439,722,389,13621,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,2,1,8,8,8,8,3,5,1,4,2,6,NA,8,5,6,6,10,1,1,5,9,8,1,1,63,48724,1,2,659.13696072,BE24,BE24-3
2013,BE,487351,815.034364261168,NA,2,2013,NA,2,1962,1,1,2,BE,2,NA,3,1,1,NA,NA,NA,3,7,NA,NA,j,NA,13,1,2,2,NA,NA,19,3,2,3,2,NA,2,NA,0,1,38110,802,0,13774,1,0,0,0,0,0,0,0,0,186,1,3,1,1,1,1,1,6,NA,9,8,9,3,5,2,2,NA,NA,9,5,5,5,8,9,1,NA,8,9,7,3,1,50,48735,1,2,767.20809085,BE24,BE24-2
