PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL110,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,DB040,NR_ITW
2004,BE,470192,927.472527472527,NA,4,2004,7,1,1951,2,4,3,BE,2,NA,3,5,1,NA,NA,NA,3,3,38,12,0,20,NA,NA,11,1,2,1,NA,NA,19,6,2,6,2,1,2,1,6,3,1,6,1,2,2,2,2,NA,2,3,0,0,1,21779,0,0,0,1,0,0,0,0,0,0,0,1300,47019,1,52,1,1,BE24,BE24-3
2004,BE,470221,927.472527472527,NA,4,2004,3,2,1947,1,2,1,BE,2,NA,3,1,1,1,NA,NA,3,7,40,12,0,NA,g,NA,13,1,1,2,NA,NA,20,1,3,1,1,1,1,6,2,1,6,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,61114,1,0,0,0,0,0,0,0,1300,47022,1,56,4,1,BE24,BE24-3
2004,BE,470222,927.472527472527,NA,3,2004,24,2,1952,2,2,1,BE,2,NA,5,2,1,NA,NA,NA,3,4,38,12,0,47,l-n,4,1,NA,2,2,NA,NA,23,1,2,1,3,6,6,5,2,3,1,3,1,2,2,3,2,NA,2,NA,0,0,1,19223,0,0,0,1,0,0,0,0,0,0,0,1300,47022,1,51,1,1,BE24,BE24-3
2004,BE,470281,927.472527472527,NA,4,2004,30,1,1941,1,2,1,BE,2,NA,1,6,NA,NA,NA,1,3,7,NA,0,2,NA,NA,4,12,NA,NA,NA,NA,NA,18,6,6,2,6,5,6,6,2,6,2,6,1,4,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,1881,12016,0,1300,47028,1,62,3,1,BE24,BE24-5
2004,BE,470282,927.472527472527,NA,4,2004,25,2,1945,2,2,3,EU,2,3,2,8,NA,1,NA,NA,3,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,7,8,7,7,7,7,8,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,619,47028,1,58,1,1,BE24,BE24-5
2004,BE,470481,927.472527472527,NA,4,2004,25,2,1961,1,1,2,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,38,11,0,NA,k,NA,NA,1,NA,2,NA,NA,19,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,NA,2,NA,0,0,1,51231,0,0,0,1,0,0,0,0,0,0,0,162,47048,1,42,1,1,BE24,BE24-4
2004,BE,470482,927.472527472527,NA,4,2004,18,2,1964,2,1,3,BE,2,NA,5,2,NA,1,2,NA,3,5,NA,0,0,NA,i,NA,NA,NA,2,NA,NA,NA,18,5,2,6,6,5,6,7,8,1,6,2,6,3,2,1,2,NA,1,NA,0,0,1,2064,0,0,0,1,0,0,0,0,0,0,0,1254,47048,1,39,3,1,BE24,BE24-4
2004,BE,470641,927.472527472527,NA,3,2004,15,2,1953,1,2,1,BE,2,NA,3,3,NA,2,NA,NA,3,4,18,0,0,NA,f,NA,8,NA,NA,2,NA,NA,NA,1,5,8,6,6,6,6,2,6,5,8,3,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,13939,0,0,0,0,0,750,47064,1,50,1,1,BE24,BE24-5
2004,BE,470642,927.472527472527,NA,4,2004,19,1,1961,2,2,2,BE,2,NA,5,2,1,NA,NA,NA,3,0 - 1,22,12,0,NA,l-n,NA,1,1,2,2,NA,NA,21,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,31975,0,0,0,1,0,0,0,0,0,0,0,279,47064,1,42,3,1,BE24,BE24-5
2004,BE,470643,927.472527472527,NA,3,2004,16,3,1986,2,1,1,BE,2,NA,2,4,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,7,8,7,8,8,7,8,7,7,1,2,3,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,142,47064,1,17,4,1,BE24,BE24-5
2004,BE,470751,927.472527472527,NA,3,2004,13,1,1959,2,2,NA,BE,2,NA,NA,3,NA,1,NA,NA,3,5,38,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,21,3,2,6,1,6,6,2,3,1,6,2,5,3,1,3,2,NA,2,5,0,0,1,0,0,0,0,1,0,15004,0,0,0,0,0,1300,47075,1,44,4,1,BE24,BE24-1
2004,BE,470921,927.472527472527,NA,4,2004,9,4,1957,2,4,1,BE,2,NA,3,2,1,NA,NA,NA,3,0 - 1,38,12,0,NA,g,NA,13,1,2,2,NA,NA,15,6,1,1,5,1,1,2,1,1,3,1,1,1,2,3,2,NA,2,NA,0,0,1,22858,0,0,0,1,0,0,0,0,0,0,0,686,47092,1,46,1,1,BE24,BE24-3
2004,BE,470922,927.472527472527,NA,4,2004,14,1,1982,2,1,1,BE,2,5,3,4,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,8,8,8,8,8,7,7,7,7,4,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47092,1,21,1,1,BE24,BE24-3
2004,BE,470923,927.472527472527,NA,4,2004,21,3,1983,1,1,1,BE,2,NA,3,4,NA,2,NA,NA,3,NA,40,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,7,8,8,8,7,8,8,7,8,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47092,1,20,1,1,BE24,BE24-3
2004,BE,470971,927.472527472527,NA,4,2004,15,1,1970,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,2,4,45,12,0,NA,j,NA,1,1,NA,2,NA,NA,21,1,1,1,3,1,1,2,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,38703,0,0,0,1,0,0,0,0,0,0,0,932,47097,1,33,1,1,BE24,BE24-1
2004,BE,471031,927.472527472527,NA,4,2004,26,2,1946,1,2,3,BE,1,NA,3,5,1,1,NA,NA,3,7,NA,12,0,NA,NA,NA,11,1,2,2,NA,NA,18,6,1,1,1,1,1,1,1,1,6,1,1,2,2,3,2,NA,2,NA,0,0,1,33704,0,0,0,1,0,0,0,0,0,0,0,956,47103,1,57,3,1,BE24,BE24-5
2004,BE,471032,927.472527472527,NA,3,2004,12,4,1923,2,4,1,BE,2,NA,1,5,1,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,NA,1,1,6,6,6,8,5,5,1,2,1,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,9950,0,0,0,0,1300,47103,1,80,4,1,BE24,BE24-5
2004,BE,471033,927.472527472527,NA,4,2004,5,2,1954,2,5,3,BE,2,NA,0,2,NA,1,2,NA,3,4,NA,0,0,NA,o,NA,NA,1,2,2,NA,NA,NA,5,5,8,6,1,5,5,6,6,6,5,5,2,2,1,2,NA,2,NA,0,0,1,9078,0,0,0,1,0,0,0,0,0,0,0,693,47103,1,49,2,1,BE24,BE24-5
2004,BE,471041,927.472527472527,NA,4,2004,15,1,1934,1,2,1,BE,2,NA,2,5,1,NA,2,NA,3,7,32,12,0,NA,NA,NA,13,NA,NA,2,NA,NA,24,1,1,1,1,1,6,1,6,5,1,1,5,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,20195,0,0,0,0,1085,47104,1,69,3,1,BE24,BE24-3
2004,BE,471042,927.472527472527,NA,4,2004,12,1,1934,2,1,1,BE,2,NA,3,5,1,1,2,NA,3,9,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,NA,NA,3,1,6,6,2,1,2,6,1,2,1,3,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,14318,0,0,0,0,1300,47104,1,69,1,1,BE24,BE24-3
2004,BE,471043,927.472527472527,NA,4,2004,18,2,1967,1,1,1,BE,2,3,5,1,1,1,NA,NA,3,3,70,12,0,NA,b-e,5,13,1,1,2,NA,NA,18,1,2,2,2,1,6,2,1,1,1,3,2,2,2,1,2,NA,2,NA,0,0,1,28873,0,0,0,1,0,0,0,0,0,0,0,1300,47104,1,36,4,1,BE24,BE24-3
2004,BE,471831,927.472527472527,NA,4,2004,3,3,1939,1,2,NA,BE,2,NA,3,5,1,NA,NA,NA,3,7,45,12,0,NA,NA,NA,NA,2,1,2,NA,NA,18,1,6,1,1,1,1,2,NA,3,NA,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,48534,0,0,0,0,413,47183,1,64,1,1,BE24,BE24-3
2004,BE,471832,927.472527472527,NA,3,2004,15,3,1941,2,2,1,BE,2,NA,1,8,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,8,8,7,5,8,8,8,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80,47183,1,62,4,1,BE24,BE24-3
2004,BE,471833,927.472527472527,NA,4,2004,18,1,1961,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,36,12,0,NA,NA,NA,13,1,2,2,NA,NA,18,1,1,1,1,1,1,3,6,1,1,1,1,2,2,2,2,NA,2,NA,0,0,1,34170,0,0,0,1,0,0,0,0,0,0,0,1300,47183,1,42,1,1,BE24,BE24-3
2004,BE,471851,927.472527472527,NA,4,2004,20,2,1972,2,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,40,12,0,NA,i,NA,13,2,2,2,NA,NA,24,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,NA,0,0,1,30103,0,0,0,1,0,0,0,0,0,0,0,1091,47185,1,31,1,1,BE24,BE24-4
2004,BE,471853,927.472527472527,NA,4,2004,7,1,1976,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,12,0,NA,g,NA,15,1,2,2,NA,NA,20,1,1,1,1,6,1,2,1,2,1,1,NA,4,2,3,2,NA,2,NA,0,0,1,29583,0,0,0,1,0,0,0,0,0,0,0,1300,47185,1,27,4,1,BE24,BE24-4
2004,BE,471911,927.472527472527,NA,4,2004,22,2,1940,1,2,1,BE,2,NA,3,5,NA,NA,2,NA,3,5,24,11,0,NA,h,NA,1,NA,NA,2,NA,NA,18,5,6,6,5,5,1,6,8,6,NA,2,2,2,1,3,2,NA,2,NA,1772,0,1,0,0,0,0,1,0,0,12475,0,0,0,0,645,47191,1,63,4,1,BE24,BE24-1
2004,BE,471912,927.472527472527,NA,4,2004,16,4,1949,2,5,NA,BE,2,NA,5,1,1,NA,2,NA,NA,4,NA,12,0,NA,j,NA,13,1,2,2,NA,NA,20,1,1,6,1,6,8,5,1,1,1,1,1,1,1,3,2,1,2,NA,0,0,1,21827,0,0,0,1,0,0,0,0,0,0,0,1073,47191,1,54,4,1,BE24,BE24-1
2004,BE,471913,927.472527472527,NA,4,2004,17,3,1979,1,1,1,EU,2,NA,4,1,1,NA,2,NA,3,4,40,12,0,NA,p-q,NA,13,2,1,NA,NA,NA,13,1,1,6,1,1,6,1,1,1,6,1,1,1,2,3,2,NA,2,NA,1436,0,1,29412,0,0,0,1,0,0,0,0,0,0,0,1300,47191,1,24,1,1,BE24,BE24-1
2004,BE,472161,927.472527472527,NA,4,2004,10,1,1961,1,5,NA,BE,2,NA,3,1,1,NA,NA,NA,1,4,80,12,0,NA,j,NA,NA,1,1,2,NA,NA,18,1,3,1,1,1,6,1,1,1,1,1,1,2,1,3,2,NA,1,NA,0,0,1,43228,0,0,0,1,0,0,0,0,0,0,0,1300,47216,1,42,3,1,BE24,BE24-3
2004,BE,472162,927.472527472527,NA,4,2004,5,4,1964,2,2,3,BE,2,NA,3,2,NA,1,NA,NA,3,4,40,12,0,NA,b-e,NA,7,1,2,2,2,NA,20,2,6,3,1,1,2,1,NA,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,19781,0,0,0,1,0,0,0,0,0,0,0,898,47216,1,39,4,1,BE24,BE24-3
2004,BE,472221,927.472527472527,NA,4,2004,14,2,1974,1,1,NA,BE,2,NA,5,1,NA,NA,1,NA,3,2,NA,0,0,NA,l-n,NA,NA,NA,NA,NA,NA,NA,14,6,6,6,2,6,6,1,8,6,6,2,6,2,1,2,2,NA,2,NA,0,0,1,16593,0,0,0,1,0,0,0,0,0,0,0,62,47222,1,29,1,1,BE24,BE24-1
2004,BE,472222,927.472527472527,NA,4,2004,5,4,1976,2,2,NA,Other,1,NA,5,1,NA,1,NA,NA,3,3,NA,0,0,NA,l-n,NA,13,NA,2,2,NA,NA,17,2,NA,8,8,8,6,6,6,2,2,5,2,3,2,2,2,NA,2,NA,0,0,1,16408,0,0,0,1,0,0,0,0,0,0,0,1300,47222,1,27,4,1,BE24,BE24-1
2004,BE,472231,927.472527472527,NA,4,2004,22,1,1977,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,32,12,0,NA,l-n,NA,13,1,2,2,NA,NA,19,1,3,2,1,1,1,6,3,1,1,3,1,1,2,3,2,NA,2,NA,0,0,1,23713,0,0,0,1,0,0,0,0,0,0,0,393,47223,1,26,3,1,BE24,BE24-2
2004,BE,472232,927.472527472527,NA,3,2004,9,1,1949,2,2,1,BE,1,NA,3,8,NA,2,2,NA,3,5,NA,0,0,NA,h,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,8,8,8,8,7,8,7,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,47223,1,54,4,1,BE24,BE24-2
2004,BE,472233,927.472527472527,NA,4,2004,8,2,1978,2,NA,3,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,8,8,7,8,8,7,8,8,7,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47223,1,25,4,1,BE24,BE24-2
2004,BE,472251,927.472527472527,NA,4,2004,20,4,1946,1,2,3,BE,2,NA,2,2,1,NA,2,NA,3,9,40,12,0,NA,o,NA,13,1,NA,2,NA,NA,19,1,1,1,1,2,3,1,1,1,1,3,1,3,2,3,2,NA,2,NA,0,0,1,38489,0,0,0,1,0,0,0,0,0,0,0,1300,47225,1,57,4,1,BE24,BE24-3
2004,BE,472252,927.472527472527,NA,4,2004,30,1,1923,2,4,1,BE,2,NA,3,5,NA,1,2,NA,3,0 - 1,18,0,12,NA,NA,NA,1,NA,NA,NA,3,NA,14,6,5,7,6,6,6,5,NA,8,6,7,6,4,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,695,0,0,0,0,1,47225,1,80,1,1,BE24,BE24-3
2004,BE,472253,927.472527472527,NA,4,2004,19,2,1954,2,5,1,BE,2,NA,3,1,NA,1,NA,NA,NA,2,NA,0,0,NA,l-n,NA,NA,NA,2,NA,NA,NA,28,5,7,1,6,4,8,5,6,6,2,5,6,2,2,3,2,NA,2,NA,0,0,1,10109,0,0,0,1,0,0,0,0,0,0,0,523,47225,1,49,4,1,BE24,BE24-3
2004,BE,472341,927.472527472527,NA,4,2004,13,1,1938,1,2,1,BE,2,NA,3,5,NA,NA,2,NA,3,7,NA,0,0,NA,NA,NA,13,NA,2,NA,NA,NA,17,6,NA,5,6,5,1,1,6,8,2,6,6,3,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15723,0,0,0,0,735,47234,1,65,3,1,BE24,BE24-4
2004,BE,472342,927.472527472527,NA,4,2004,10,4,1939,2,1,1,BE,2,NA,2,6,NA,1,2,NA,3,NA,NA,0,0,NA,p-q,NA,NA,2,NA,1,NA,NA,31,8,6,3,6,6,1,8,5,6,3,6,5,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,6780,0,800,47234,1,64,1,1,BE24,BE24-4
2004,BE,472343,927.472527472527,NA,4,2004,5,1,1965,1,1,1,BE,2,NA,6,1,1,NA,NA,NA,3,0 - 1,40,12,0,NA,k,6,NA,1,NA,2,NA,NA,20,1,1,1,1,1,1,NA,3,3,1,5,1,2,2,3,2,NA,2,NA,0,0,1,36857,0,0,0,1,0,0,0,0,0,0,0,584,47234,1,38,1,1,BE24,BE24-4
2004,BE,472381,927.472527472527,NA,4,2004,8,2,1930,1,2,1,BE,2,5,2,5,NA,1,2,NA,3,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,8,7,7,7,7,8,3,8,3,2,3,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47238,1,73,1,1,BE24,BE24-4
2004,BE,472382,927.472527472527,NA,4,2004,31,2,1927,2,2,1,BE,2,NA,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8,7,7,8,8,7,8,8,7,7,7,8,1,1,1,2,1,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,352,47238,1,76,1,1,BE24,BE24-4
2004,BE,472383,927.472527472527,NA,4,2004,23,1,1956,1,5,1,BE,2,NA,2,6,NA,1,NA,1,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,5,8,3,6,6,6,1,NA,5,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,7318,0,1300,47238,1,47,1,1,BE24,BE24-4
2004,BE,472411,927.472527472527,NA,3,2004,18,1,1972,2,5,1,BE,2,NA,NA,3,1,1,NA,NA,3,2,38,12,0,NA,NA,4,13,1,2,NA,NA,NA,20,1,1,1,2,2,1,1,1,NA,6,1,1,4,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,21932,0,0,5079,0,0,1300,47241,1,31,2,1,BE24,BE24-5
2004,BE,472413,927.472527472527,NA,4,2004,46,4,1976,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,3,NA,12,0,NA,g,NA,13,1,2,2,NA,NA,20,1,1,6,1,6,1,1,1,1,1,1,1,2,2,3,2,NA,2,1,0,0,1,19941,0,0,0,1,0,0,0,0,0,0,0,594,47241,1,27,1,1,BE24,BE24-5
2004,BE,472451,927.472527472527,NA,4,2004,7,2,1944,1,2,3,BE,2,NA,1,1,1,NA,NA,NA,3,7,38,12,0,NA,b-e,NA,13,NA,NA,2,NA,NA,22,2,1,3,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,47923,0,0,0,1,0,0,0,0,0,0,0,101,47245,1,59,2,1,BE24,BE24-5
2004,BE,472452,927.472527472527,NA,4,2004,15,2,1942,2,2,3,BE,2,NA,2,8,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,7,7,8,8,8,7,7,8,7,8,7,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47245,1,61,4,1,BE24,BE24-5
2004,BE,472453,927.472527472527,NA,4,2004,26,4,1977,1,1,NA,BE,2,NA,5,1,1,NA,NA,NA,3,4,30,0,0,NA,b-e,NA,NA,NA,2,2,NA,NA,20,3,5,6,6,6,1,1,1,NA,1,1,NA,1,1,NA,2,NA,2,NA,0,0,1,28719,0,0,0,1,0,0,0,0,0,0,0,245,47245,1,26,3,1,BE24,BE24-5
2004,BE,472611,927.472527472527,NA,4,2004,14,3,1942,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,1,0 - 1,NA,12,12,3,b-e,NA,13,1,2,2,NA,NA,23,1,1,1,3,6,1,5,1,1,1,1,3,2,2,3,2,NA,2,NA,0,0,1,0,0,0,105357,1,0,0,0,0,0,0,0,1300,47261,1,61,1,1,BE24,BE24-1
2004,BE,472612,927.472527472527,NA,4,2004,6,1,1946,2,5,NA,BE,2,NA,0,2,1,1,NA,NA,3,9,38,12,0,NA,o,NA,13,1,1,2,NA,NA,19,1,2,3,1,1,1,3,1,1,8,1,1,2,2,3,2,NA,2,NA,0,0,1,36392,0,0,0,1,0,0,0,0,0,0,0,390,47261,1,57,3,1,BE24,BE24-1
2004,BE,472613,927.472527472527,NA,3,2004,20,3,1985,1,NA,1,Other,2,NA,2,4,1,2,NA,NA,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,6,8,6,5,5,6,7,5,6,6,8,2,2,2,2,NA,2,NA,0,0,1,935,0,0,0,1,0,0,0,0,0,0,0,1300,47261,1,18,1,1,BE24,BE24-1
2004,BE,472851,927.472527472527,NA,4,2004,11,2,1951,1,4,NA,BE,2,NA,1,3,NA,1,NA,NA,3,8,NA,12,0,NA,NA,NA,13,NA,NA,NA,NA,NA,20,6,1,6,6,5,6,1,6,6,2,1,6,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,16121,0,0,0,0,0,1300,47285,1,52,1,1,BE24,BE24-3
2004,BE,472852,927.472527472527,NA,3,2004,11,1,1951,2,4,1,BE,2,NA,2,2,1,NA,NA,NA,1,NA,50,0,0,NA,g,NA,8,1,2,NA,NA,1,14,1,1,5,3,6,6,6,1,6,5,1,2,1,2,3,2,NA,2,NA,0,0,1,28259,0,0,0,1,0,0,0,0,0,0,0,1300,47285,1,52,3,1,BE24,BE24-3
2004,BE,472853,927.472527472527,NA,3,2004,15,3,1981,1,1,3,BE,1,NA,5,4,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,7,8,8,7,7,7,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47285,1,22,4,1,BE24,BE24-3
2004,BE,472921,927.472527472527,NA,4,2004,26,3,1960,1,2,NA,BE,2,NA,3,1,NA,NA,NA,NA,3,7,NA,12,0,NA,g,4,8,2,2,2,NA,4,18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,31977,0,0,0,1,0,0,0,0,0,0,0,1300,47292,1,43,1,1,BE24,BE24-2
2004,BE,472922,927.472527472527,NA,4,2004,20,2,1959,2,5,1,BE,2,NA,5,2,1,NA,NA,NA,3,7,NA,0,0,NA,i,NA,NA,NA,NA,2,NA,NA,19,NA,NA,1,NA,6,6,1,1,6,2,8,6,2,2,3,2,NA,2,NA,0,0,1,13758,0,0,0,1,0,0,0,0,0,0,0,1300,47292,1,44,4,1,BE24,BE24-2
2004,BE,473181,927.472527472527,NA,3,2004,10,4,1941,1,2,1,BE,2,NA,5,5,NA,1,2,NA,2,2,NA,0,0,NA,NA,3,NA,1,NA,NA,1,NA,18,1,5,6,6,1,5,6,6,1,5,8,2,1,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15472,0,0,0,0,1300,47318,1,62,NA,1,BE24,BE24-4
2004,BE,473182,927.472527472527,NA,4,2004,15,1,1950,2,2,NA,BE,2,NA,2,1,1,NA,NA,NA,3,4,40,7,0,NA,b-e,NA,13,1,2,2,NA,NA,20,1,1,1,1,3,1,6,3,1,3,1,1,2,2,3,2,NA,2,NA,0,0,1,37162,0,0,0,1,0,0,0,0,0,0,0,400,47318,1,53,1,1,BE24,BE24-4
2004,BE,473183,927.472527472527,NA,4,2004,4,2,1979,1,1,3,EU,2,NA,4,1,1,NA,2,NA,3,4,32,12,0,NA,p-q,NA,11,1,2,2,NA,10,18,1,1,1,1,6,2,1,6,6,1,1,1,1,2,2,2,NA,2,NA,0,0,1,24720,0,0,0,1,0,0,0,0,0,0,0,1300,47318,1,24,4,1,BE24,BE24-4
2004,BE,473711,927.472527472527,NA,3,2004,24,2,1948,1,2,3,BE,2,NA,5,1,NA,NA,NA,NA,3,0 - 1,38,12,0,34,j,NA,3,2,1,2,NA,NA,20,1,1,NA,1,1,1,1,1,2,1,1,1,3,2,3,2,NA,2,NA,1667,0,1,63684,0,0,0,1,0,0,0,0,0,0,0,400,47371,1,55,1,1,BE24,BE24-3
2004,BE,473712,927.472527472527,NA,4,2004,18,3,1952,2,2,1,BE,2,NA,3,1,NA,NA,NA,NA,3,NA,26,12,0,NA,p-q,NA,13,NA,1,2,NA,NA,22,1,1,1,2,2,1,1,1,6,1,1,1,2,2,3,2,NA,2,NA,0,0,1,63518,0,0,0,1,0,0,0,0,0,0,0,1300,47371,1,51,2,1,BE24,BE24-3
2004,BE,473713,927.472527472527,NA,4,2004,10,2,1981,1,1,3,BE,2,NA,3,4,1,2,2,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,2,2,NA,NA,34,2,NA,7,6,7,6,NA,6,NA,1,6,6,2,2,3,2,NA,2,NA,0,0,1,3418,0,0,0,1,0,0,0,0,0,0,0,1300,47371,1,22,1,1,BE24,BE24-3
2004,BE,473761,927.472527472527,NA,4,2004,17,4,1961,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,55,12,0,NA,j,NA,13,1,1,2,NA,NA,19,3,NA,6,1,1,1,1,NA,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,48866,0,0,0,1,0,0,0,0,0,0,0,341,47376,1,42,4,1,BE24,BE24-4
2004,BE,473762,927.472527472527,NA,4,2004,32,2,1965,2,1,1,BE,2,NA,3,1,NA,1,2,NA,3,NA,NA,12,0,NA,l-n,NA,NA,NA,NA,NA,NA,NA,15,5,6,1,1,2,6,6,6,6,3,5,8,1,2,3,2,NA,2,NA,0,0,1,18098,0,0,0,1,0,0,0,0,0,0,0,1300,47376,1,38,4,1,BE24,BE24-4
2004,BE,473801,927.472527472527,NA,3,2004,10,2,1976,1,1,1,EU,2,NA,3,1,1,1,NA,NA,3,7,40,12,12,NA,g,NA,13,1,NA,2,NA,NA,23,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,1,NA,0,0,1,0,0,0,31612,1,0,0,0,0,0,0,0,1300,47380,1,27,2,1,BE24,BE24-3
2004,BE,473802,927.472527472527,NA,4,2004,22,1,1981,2,1,1,BE,2,NA,3,1,NA,2,NA,NA,3,NA,NA,0,0,NA,p-q,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,8,8,8,7,8,8,8,7,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,47380,1,22,3,1,BE24,BE24-3
2004,BE,473811,927.472527472527,NA,4,2004,27,2,1940,1,2,1,BE,2,NA,2,5,1,1,2,NA,3,9,NA,0,0,NA,NA,NA,12,NA,NA,2,NA,NA,22,NA,6,NA,6,6,5,6,2,1,5,NA,5,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12500,0,0,0,0,1300,47381,1,63,1,1,BE24,BE24-3
2004,BE,473812,927.472527472527,NA,4,2004,30,3,1949,2,2,1,BE,2,NA,5,2,1,NA,NA,NA,3,4,NA,12,0,NA,g,NA,13,1,NA,2,1,NA,22,1,5,2,1,3,1,1,2,1,NA,NA,6,3,2,3,1,NA,2,NA,0,0,1,0,0,0,6499,1,0,0,0,13971,0,0,2338,96,47381,1,54,1,1,BE24,BE24-3
