PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL050,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PT005,PT010,PT020,PT030,PT040,PT050,PT060,PT070,PT080,PT090,PT100,PT110,PT120,PT130,PT140,PT150,PT160,PT170,PT180,PT190,PT200,PT210,DB040,NR_ITW
2011,BE,631622,722.75494672755,NA,2,2011,7,4,1969,2,2,1,BE,2,3,5,2,1,NA,NA,NA,3,NA,2,NA,NA,q,NA,7,NA,2,NA,NA,NA,19,2,NA,NA,2,NA,2,NA,0,1,25327,0,0,16198,1,0,0,0,0,0,0,0,0,0,1,1,41,63162,1,2,2651.054,1,3,NA,2,NA,2,4,1948,1,NA,1,2,1,2,7,1,2,NA,4,NA,1,BE25,BE25-3
2011,BE,631623,722.75494672755,NA,2,2011,4,1,1994,2,NA,1,NA,2,2,NA,NA,1,2,2,NA,NA,52,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,2,1,0,1,0,0,0,7396,1,0,0,0,0,0,0,0,0,0,1,1,16,63162,1,3,1252.216,1,NA,2,2,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,BE25,BE25-3
2011,BE,631625,722.75494672755,NA,1,2011,6,3,1991,2,1,3,BE,1,NA,2,5,NA,2,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,2,NA,0,1,0,0,0,7495,1,0,0,0,0,0,0,0,0,0,1,1,19,63162,1,3,0,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,1,7,NA,NA,NA,NA,3,NA,BE25,BE25-3
2011,BE,631711,722.75494672755,NA,2,2011,19,4,1960,1,2,1,BE,1,NA,3,8,NA,NA,NA,NA,3,21,3,NA,NA,NA,NA,3,NA,2,1,NA,NA,18,2,2,2,2,NA,2,NA,0,1,0,0,0,11938,1,0,0,0,0,0,0,16687,0,0,1,1,50,63171,1,2,0,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,5,NA,BE25,BE25-4
2011,BE,631712,722.75494672755,NA,1,2011,12,1,1961,2,5,3,BE,2,NA,1,2,NA,NA,NA,NA,1,NA,9,38,NA,q,NA,13,1,2,2,NA,NA,23,NA,2,3,2,NA,2,NA,0,1,32219,0,0,5568,1,0,0,0,1633,0,0,0,0,0,1,1,49,63171,1,2,0,NA,2,5,2,NA,1,1,NA,3,NA,1,1,6,NA,NA,1,2,NA,NA,3,NA,BE25,BE25-4
2011,BE,631713,722.75494672755,NA,2,2011,10,2,1986,1,1,3,BE,2,NA,3,1,1,NA,NA,1,3,91,7,38,NA,f,NA,13,NA,1,2,NA,NA,22,1,1,3,2,NA,2,1,0,1,32093,1797,0,9455,1,0,0,0,0,0,0,0,0,0,1,1,24,63171,1,6,760.6148,NA,2,1,NA,1930,1,NA,NA,1,1,0,2,1,NA,5,3,NA,NA,5,4,1,BE25,BE25-4
2011,BE,631714,722.75494672755,NA,2,2011,4,3,1991,2,1,NA,BE,2,NA,2,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,2,NA,2,1,0,1,0,0,0,12540,1,0,0,0,0,0,0,0,0,0,1,1,19,63171,1,6,0,1,NA,4,NA,NA,NA,NA,1948,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,BE25,BE25-4
2011,BE,631761,722.75494672755,NA,3,2011,2,4,1976,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,33,3,40,40,q,NA,1,1,1,2,NA,NA,23,2,2,3,2,NA,2,NA,1320,1,35468,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,34,63176,1,2,658.047,NA,4,2,1,1938,4,1,1949,2,1,1,3,1,2,NA,5,NA,NA,4,6,1,BE25,BE25-4
2011,BE,631765,722.75494672755,NA,1,2011,6,3,1964,1,2,1,Other,2,NA,2,1,NA,1,NA,NA,3,52,7,NA,NA,p,NA,13,1,2,NA,NA,NA,25,3,2,1,2,NA,2,NA,0,1,9003,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,46,63176,1,6,0,1,NA,2,NA,NA,1,NA,NA,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,BE25,BE25-4
2011,BE,631841,722.75494672755,NA,2,2011,14,3,1964,1,2,3,BE,2,NA,5,3,1,NA,NA,NA,3,72,0 - 1,24,NA,l-n,NA,NA,1,2,2,NA,NA,22,1,1,3,2,NA,2,NA,0,1,0,0,0,3600,1,0,26656,0,0,0,0,0,0,0,1,1,46,63184,1,2,304.4892,1,NA,5,1,NA,1,2,1942,2,NA,2,0,1,NA,NA,NA,NA,NA,2,5,NA,BE25,BE25-1
2011,BE,631842,722.75494672755,NA,2,2011,14,3,1964,2,2,3,BE,2,NA,2,2,NA,NA,NA,NA,3,51,9,NA,NA,q,NA,NA,2,2,NA,NA,NA,15,4,2,1,2,NA,2,NA,550,1,10405,326,0,0,1,0,0,0,0,0,0,0,0,0,1,1,46,63184,1,7,0,1,2,NA,NA,1922,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,3,NA,BE25,BE25-1
2011,BE,631843,722.75494672755,NA,NA,2011,19,3,1992,1,1,1,BE,1,4,3,6,NA,2,2,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,2,NA,0,1,0,0,0,11075,1,0,0,0,0,0,0,0,0,0,1,1,18,63184,1,6,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,2,BE25,BE25-1
2011,BE,631844,722.75494672755,NA,1,2011,9,2,1994,2,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,1,0,0,0,14826,1,0,0,0,0,0,0,0,0,0,1,1,16,63184,1,2,673.8803,NA,NA,NA,NA,NA,NA,2,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,1,4,2,BE25,BE25-1
2011,BE,632141,722.75494672755,NA,2,2011,6,3,1965,1,2,1,BE,1,NA,2,1,1,1,NA,NA,3,81,3,NA,NA,o,NA,NA,1,2,2,NA,NA,21,4,2,1,2,NA,2,NA,0,1,34357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,45,63214,1,7,881.9975,1,2,NA,1,1956,2,1,1938,4,1,2,3,1,NA,1,5,2,NA,5,NA,1,BE25,BE25-1
2011,BE,632142,722.75494672755,NA,1,2011,13,2,1967,2,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,41,4,30,NA,b-e,NA,13,1,2,2,NA,NA,21,2,2,3,2,NA,2,3,1000,1,29907,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,43,63214,1,5,627.2511,1,2,1,2,NA,1,1,1950,1,NA,NA,1,2,NA,NA,NA,2,NA,1,4,2,BE25,BE25-1
2011,BE,632301,722.75494672755,NA,3,2011,7,2,1964,1,5,1,EU,2,NA,2,1,1,NA,NA,NA,3,24,7,40,NA,l-n,NA,NA,1,NA,2,NA,NA,20,2,2,1,2,NA,2,NA,1052,1,47684,0,0,12808,1,0,0,0,0,0,0,0,0,0,1,1,46,63230,1,3,0,NA,2,2,2,NA,1,1,1948,NA,1,1,1,NA,NA,NA,2,2,NA,NA,4,1,BE25,BE25-4
2011,BE,632302,722.75494672755,NA,2,2011,14,2,1964,2,2,1,BE,2,NA,5,2,1,NA,NA,NA,3,72,5,32,NA,q,NA,13,1,1,2,NA,NA,18,3,2,3,2,NA,2,NA,0,1,40436,0,0,11990,1,0,0,0,0,0,0,0,0,0,1,1,46,63230,1,6,718.902,1,1,2,1,1922,1,1,1926,1,1,3,NA,1,2,6,5,2,NA,5,2,1,BE25,BE25-4
2011,BE,632303,722.75494672755,NA,1,2011,2,2,1992,1,1,1,BE,1,NA,2,6,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,2,3,2,NA,2,NA,460,1,0,0,0,5798,1,0,0,0,0,0,0,0,0,0,1,1,18,63230,1,5,1390.847,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,BE25,BE25-4
2011,BE,632304,722.75494672755,NA,2,2011,14,1,1994,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,3,93,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,5523,1,0,0,0,0,0,0,0,0,0,1,1,16,63230,1,2,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,6,2,1,BE25,BE25-4
2011,BE,632311,722.75494672755,NA,2,2011,7,4,1967,1,2,1,BE,2,NA,3,1,NA,NA,NA,NA,3,41,8,48,NA,h,NA,13,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,1,38154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,43,63231,1,2,0,1,3,1,2,1926,NA,1,1949,1,1,3,2,1,1,2,3,NA,NA,-1,NA,1,BE25,BE25-4
2011,BE,632312,722.75494672755,NA,3,2011,31,3,1971,2,5,1,BE,2,NA,3,2,1,NA,NA,NA,3,34,5,NA,NA,p,NA,13,1,NA,2,NA,NA,22,1,1,3,2,NA,2,NA,0,1,46469,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,39,63231,1,2,1064.662,1,0,3,2,1932,1,1,1928,1,1,1,1,1,1,2,2,2,NA,4,3,1,BE25,BE25-4
2011,BE,632313,722.75494672755,NA,1,2011,12,4,1993,1,NA,1,BE,1,5,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,2,NA,0,1,0,0,0,9120,1,0,0,0,0,0,0,0,0,0,1,1,17,63231,1,7,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,4,NA,BE25,BE25-4
2011,BE,632621,722.75494672755,NA,2,2011,19,2,1952,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,32,8,38,NA,b-e,NA,13,1,NA,2,NA,NA,25,2,1,2,2,NA,2,NA,149,1,36877,636,0,16602,1,0,0,0,0,0,0,0,0,0,1,1,58,63262,1,2,1245.985,1,3,3,1,1920,1,1,1938,1,1,2,3,2,1,2,NA,NA,NA,6,4,2,BE25,BE25-5
2011,BE,632622,722.75494672755,NA,1,2011,15,2,1951,2,2,3,BE,2,NA,3,8,NA,NA,NA,NA,3,41,4,NA,NA,NA,NA,3,1,1,NA,NA,NA,14,2,1,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9597,0,1,1,59,63262,1,5,0,1,NA,NA,NA,1953,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2011,BE,632623,722.75494672755,NA,2,2011,11,3,1984,2,1,1,BE,2,NA,5,1,NA,NA,NA,NA,3,12,2,38,8,p,NA,2,1,NA,2,NA,NA,24,2,2,2,2,NA,2,8,2070,1,30749,0,0,5675,1,0,0,0,0,0,0,0,0,0,1,1,26,63262,1,2,860.6982,3,2,NA,1,1944,1,NA,1963,3,NA,3,NA,NA,2,3,NA,2,NA,4,5,1,BE25,BE25-5
2011,BE,632624,722.75494672755,NA,2,2011,9,1,1985,2,1,1,BE,1,NA,3,6,1,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,2,NA,1290,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,25,63262,1,5,0,NA,NA,NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,BE25,BE25-5
2011,BE,632625,722.75494672755,NA,2,2011,8,3,1987,2,1,NA,BE,2,NA,5,6,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,5,2,3,2,NA,2,NA,240,1,0,0,0,613,1,0,0,0,0,0,0,0,0,0,1,1,23,63262,1,6,0,NA,NA,NA,NA,NA,NA,NA,1936,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,BE25,BE25-5
2011,BE,632791,722.75494672755,NA,NA,2011,7,3,1957,1,2,1,BE,2,NA,2,2,NA,NA,NA,NA,3,34,4,50,NA,l-n,NA,NA,1,2,2,NA,NA,21,NA,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,28359,0,0,1,1,53,63279,1,3,961.7266,1,2,1,1,NA,1,1,1955,4,1,NA,NA,1,NA,5,NA,2,9,NA,NA,1,BE25,BE25-3
2011,BE,632792,722.75494672755,NA,2,2011,15,3,1960,2,1,3,BE,2,NA,3,2,1,NA,NA,NA,3,41,5,55,NA,i,NA,13,1,2,2,NA,NA,19,3,2,2,NA,NA,2,NA,0,1,13097,601,0,0,1,0,0,0,11790,0,0,0,0,0,1,1,50,63279,1,2,2797.1,1,2,NA,1,1923,1,NA,1939,1,1,NA,1,NA,2,2,NA,2,NA,NA,2,1,BE25,BE25-3
2011,BE,632793,722.75494672755,NA,2,2011,10,1,1989,2,1,1,BE,2,5,3,1,NA,NA,NA,NA,3,91,8,NA,NA,b-e,NA,NA,1,2,NA,NA,NA,19,4,1,3,2,NA,2,NA,1340,1,12049,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,21,63279,1,2,646.9385,NA,NA,NA,2,NA,NA,NA,1950,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,BE25,BE25-3
2011,BE,632794,722.75494672755,NA,2,2011,10,4,1989,2,1,3,BE,2,5,3,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,17,4,1,3,2,NA,NA,NA,0,1,0,0,0,614,1,0,0,0,0,0,0,0,0,0,1,1,21,63279,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,BE25,BE25-3
2011,BE,632795,722.75494672755,NA,2,2011,10,3,1990,2,1,1,BE,2,5,3,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,25,3,2,2,2,NA,NA,NA,0,1,0,0,0,13660,1,0,0,0,0,0,0,0,0,0,1,1,20,63279,1,2,0,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,3,1,BE25,BE25-3
2011,BE,632811,722.75494672755,NA,2,2011,21,4,1974,1,NA,3,BE,2,NA,NA,NA,1,1,NA,NA,3,51,NA,NA,NA,NA,NA,13,1,2,NA,NA,NA,20,3,2,2,2,NA,2,NA,0,1,12418,0,0,13935,1,0,0,0,0,0,0,0,0,0,1,1,36,63281,1,2,0,NA,NA,NA,NA,1947,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,3,NA,NA,BE25,BE25-1
2011,BE,632812,722.75494672755,NA,1,2011,10,4,1976,2,1,3,BE,2,NA,5,1,NA,1,NA,NA,3,41,2,NA,NA,q,NA,NA,2,2,NA,NA,1,19,3,1,3,2,NA,2,NA,200,1,15167,0,0,1118,1,0,0,0,0,0,0,0,0,0,1,1,34,63281,1,7,712.7464,1,3,1,NA,1941,NA,1,1926,NA,NA,NA,-1,NA,2,NA,5,2,NA,4,NA,NA,BE25,BE25-1
2011,BE,632871,722.75494672755,NA,2,2011,4,3,1953,1,2,1,BE,2,5,5,3,1,NA,2,NA,3,NA,2,NA,NA,k,NA,NA,NA,2,NA,NA,NA,NA,1,2,2,2,NA,2,5,0,1,0,0,0,17410,1,0,495,0,0,0,0,0,0,0,1,1,57,63287,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,BE25,BE25-3
2011,BE,632872,722.75494672755,NA,2,2011,10,4,1959,2,5,3,BE,2,NA,5,2,1,NA,NA,NA,3,42,7,45,NA,b-e,NA,12,1,1,2,NA,NA,22,2,2,3,2,NA,2,NA,0,1,38793,0,0,17215,1,0,0,0,0,0,0,0,0,0,1,1,51,63287,1,2,685.007,1,2,NA,1,NA,1,1,1931,1,1,3,3,1,2,5,1,2,NA,5,5,1,BE25,BE25-3
2011,BE,632911,722.75494672755,NA,3,NA,10,3,1957,1,5,3,BE,2,NA,1,1,1,NA,NA,NA,3,12,4,38,20,f,NA,13,1,1,2,NA,NA,20,3,2,3,2,NA,2,NA,550,1,35369,476,0,0,1,0,0,0,1818,0,0,0,0,0,1,1,53,63291,1,2,605.316,1,2,1,NA,1926,1,1,1924,NA,1,1,3,NA,2,9,1,2,NA,4,5,1,BE25,BE25-5
2011,BE,632912,722.75494672755,NA,2,2011,11,2,1960,2,1,1,BE,2,NA,2,2,1,1,NA,NA,3,33,9,40,NA,i,NA,3,1,2,2,NA,NA,20,3,2,3,1,NA,2,NA,840,1,26207,525,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50,63291,1,6,626.1391,3,NA,4,NA,1952,1,NA,1956,1,1,1,3,1,NA,2,NA,2,NA,NA,NA,2,BE25,BE25-5
2011,BE,632913,722.75494672755,NA,1,2011,14,3,1989,2,1,1,BE,2,NA,3,6,NA,2,NA,NA,NA,52,NA,NA,NA,NA,NA,13,1,NA,1,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,21,63291,1,2,885.1219,1,NA,NA,NA,1931,1,3,1938,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,BE25,BE25-5
2011,BE,632914,722.75494672755,NA,2,2011,14,4,1989,2,1,1,BE,2,NA,2,11,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,21,63291,1,7,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2011,BE,632915,722.75494672755,NA,1,2011,40,4,1990,2,1,1,BE,1,5,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,NA,4,1,3,2,NA,2,NA,260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20,63291,1,2,0,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,BE25,BE25-5
2011,BE,633221,722.75494672755,NA,1,2011,9,2,1953,1,2,3,BE,2,NA,3,3,NA,NA,NA,NA,3,NA,0 - 1,NA,NA,g,NA,NA,1,NA,2,NA,NA,23,1,1,3,2,NA,2,NA,0,1,0,0,0,7608,1,0,1,0,0,0,13887,0,0,0,1,1,57,63322,1,7,0,NA,3,2,4,1950,NA,NA,NA,4,NA,NA,3,1,NA,NA,NA,NA,NA,4,NA,NA,BE25,BE25-3
2011,BE,633222,722.75494672755,NA,1,2011,3,1,1959,2,2,1,BE,2,NA,5,2,NA,1,2,NA,3,34,4,NA,NA,o,NA,NA,2,2,NA,NA,NA,23,NA,2,1,2,NA,2,NA,0,1,13881,464,0,0,1,0,0,0,0,0,0,0,0,0,1,1,51,63322,1,7,0,1,NA,NA,NA,NA,NA,2,1961,1,NA,-1,NA,1,NA,NA,NA,NA,1,NA,4,1,BE25,BE25-3
2011,BE,633501,722.75494672755,NA,2,2011,34,4,1968,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,23,3,38,NA,f,NA,15,1,2,2,NA,NA,25,1,2,3,2,NA,2,5,0,1,41414,0,0,15142,1,0,0,0,0,0,0,0,0,0,1,1,42,63350,1,5,776.1779,1,2,3,6,1921,1,NA,1955,1,1,3,NA,1,1,8,5,NA,NA,4,6,1,BE25,BE25-5
2011,BE,633502,722.75494672755,NA,2,2011,18,4,1969,2,2,3,BE,2,NA,3,2,1,NA,NA,NA,3,32,9,32,NA,i,NA,1,NA,1,2,NA,NA,19,1,1,3,2,NA,2,5,0,1,23271,0,0,2954,1,0,0,0,0,0,0,0,0,1102,1,1,41,63350,1,7,790.0237,1,2,3,2,1954,1,1,1959,1,NA,2,NA,2,NA,NA,1,NA,NA,4,6,1,BE25,BE25-5
2011,BE,633503,722.75494672755,NA,1,2011,8,4,1993,2,NA,3,BE,2,5,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,1,2,NA,0,1,0,0,0,16818,1,0,0,0,0,0,0,0,0,0,1,1,17,63350,1,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,BE25,BE25-5
2011,BE,633771,722.75494672755,NA,3,2011,3,3,1957,1,1,1,BE,2,NA,2,8,NA,NA,1,NA,3,23,5,NA,NA,NA,NA,13,2,2,NA,NA,NA,16,2,2,3,2,NA,2,NA,0,1,0,0,0,19014,1,0,0,0,0,0,0,0,18257,0,1,1,53,63377,1,7,942.6247,NA,NA,NA,1,1959,NA,1,NA,NA,1,2,NA,NA,2,7,NA,NA,NA,NA,4,NA,BE25,BE25-3
2011,BE,633772,722.75494672755,NA,2,2011,11,3,1964,2,5,2,BE,2,NA,3,1,1,NA,NA,NA,3,32,8,38,NA,g,NA,15,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,1,45660,0,0,4047,1,0,0,0,0,0,0,0,0,0,1,1,46,63377,1,7,732.8932,1,NA,4,1,1927,1,1,1933,1,1,2,NA,1,2,NA,5,NA,5,5,3,2,BE25,BE25-3
2011,BE,633921,722.75494672755,NA,2,2011,17,4,1962,1,2,1,BE,2,NA,5,1,NA,1,NA,NA,2,12,2,NA,NA,p,NA,1,1,2,NA,NA,NA,16,1,1,2,2,NA,2,NA,0,1,19631,388,0,17710,1,0,0,0,0,0,0,0,0,0,1,1,48,63392,1,2,0,NA,2,NA,NA,1959,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,6,2,BE25,BE25-4
2011,BE,633922,722.75494672755,NA,2,2011,13,3,1963,2,2,3,BE,2,NA,2,2,NA,NA,NA,NA,3,34,5,40,NA,g,NA,NA,1,1,2,NA,NA,18,2,2,2,2,NA,2,6,0,1,28936,1021,0,12233,1,0,0,0,5885,0,0,0,0,0,1,1,47,63392,1,2,0,NA,2,3,3,1937,1,1,1951,NA,1,1,2,1,2,5,1,NA,NA,2,6,1,BE25,BE25-4
2011,BE,633923,722.75494672755,NA,2,2011,2,4,1989,2,1,1,BE,1,NA,3,6,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,2,3,2,NA,2,NA,0,1,0,0,0,8788,1,0,0,0,0,0,0,0,0,0,1,1,21,63392,1,2,1514.513,NA,NA,5,NA,NA,NA,NA,1946,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,BE25,BE25-4
2011,BE,633924,722.75494672755,NA,2,2011,7,2,1991,1,1,3,BE,2,NA,2,1,NA,NA,NA,NA,2,71,3,45,NA,o,NA,13,1,NA,NA,NA,NA,17,3,1,2,2,NA,2,NA,990,1,7550,1116,0,0,1,0,0,0,781,0,0,0,0,0,1,1,19,63392,1,2,1308.867,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,BE25,BE25-4
2011,BE,633951,722.75494672755,NA,2,2011,8,1,1978,1,5,1,BE,2,NA,3,1,1,NA,NA,NA,3,NA,7,20,NA,f,NA,10,1,2,2,NA,NA,24,3,2,3,2,NA,2,NA,850,1,51343,2284,0,9179,1,0,0,0,0,0,0,0,0,0,1,1,32,63395,1,2,1928.272,1,2,NA,1,NA,NA,1,1930,1,4,NA,2,2,1,2,NA,NA,NA,4,4,1,BE25,BE25-3
2011,BE,633952,722.75494672755,NA,1,2011,8,2,1980,2,1,1,BE,1,NA,5,1,1,1,NA,NA,3,71,3,32,NA,q,NA,13,1,2,NA,NA,NA,24,2,2,1,2,NA,2,NA,0,1,20540,1807,1055,0,1,0,1703,0,0,0,0,0,0,0,1,1,30,63395,1,6,830.0838,2,2,4,1,NA,1,1,1952,1,1,NA,1,NA,2,NA,5,NA,NA,NA,4,1,BE25,BE25-3
2011,BE,634001,722.75494672755,NA,1,2011,15,1,1974,1,2,3,BE,2,NA,5,3,1,NA,NA,NA,3,83,7,38,NA,b-e,NA,NA,1,1,1,NA,NA,21,2,2,2,2,NA,2,NA,0,1,0,0,0,16815,1,0,30467,0,0,0,0,0,0,0,1,1,36,63400,1,3,1121.223,4,2,2,2,1945,NA,1,1938,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,2,BE25,BE25-3
2011,BE,634002,722.75494672755,NA,2,2011,6,2,1976,2,5,2,BE,2,5,5,3,NA,2,NA,NA,NA,41,3,NA,NA,g,NA,15,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,2,NA,0,1,0,0,0,12815,1,0,581,0,0,0,0,0,0,0,1,1,34,63400,1,7,931.2703,NA,NA,NA,NA,NA,2,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,5,NA,NA,NA,BE25,BE25-3
2011,BE,634021,722.75494672755,NA,2,2011,7,2,1976,2,1,3,BE,2,NA,5,1,1,NA,2,NA,3,51,4,38,NA,q,NA,13,1,2,2,5,NA,23,2,2,3,2,NA,2,NA,540,1,34229,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,34,63402,1,2,0,2,2,NA,NA,NA,NA,4,1942,1,1,NA,1,1,NA,6,1,NA,4,4,3,1,BE25,BE25-1
2011,BE,634025,722.75494672755,NA,1,NA,12,3,1964,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,31,0 - 1,36,NA,b-e,NA,10,2,2,1,NA,NA,22,1,2,3,2,NA,1,NA,0,1,41477,1551,0,0,1,0,0,0,0,0,0,0,0,0,1,1,46,63402,1,2,1358.369,1,2,2,3,1932,NA,1,1946,1,2,2,NA,1,2,4,5,2,4,4,4,1,BE25,BE25-1
2011,BE,634121,722.75494672755,NA,2,2011,7,4,1965,1,5,1,BE,2,NA,3,1,1,NA,NA,NA,3,42,3,NA,NA,o,NA,13,1,2,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,1,24937,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,45,63412,1,7,631.1375,3,2,5,2,1933,1,1,1936,1,2,NA,1,1,2,7,1,NA,2,NA,NA,1,BE25,BE25-4
2011,BE,634122,722.75494672755,NA,1,2011,14,4,1966,2,5,1,BE,2,NA,2,1,NA,1,1,NA,3,52,5,NA,NA,g,NA,13,1,2,NA,NA,NA,14,2,2,3,2,NA,2,NA,1201,1,21790,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,44,63412,1,2,1752.744,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,2,7,5,NA,8,5,2,2,BE25,BE25-4
