PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PA010,PA020,PA030,PA040,PA050,PA060,PA070,PA080,PA090,PA100,PA110,PA120,PA130,PA140,PA150,PA160,pl030,pl030_f,pl070,pl070_f,pl072,pl072_f,pl110_f,PY070N,PY070G,PX030,PX040,PL051,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2010,BE,566591,698.361823361823,NA,1,2010,8,2,1947,1,2,1,BE,2,NA,2,7,1,NA,2,NA,NA,7,13,NA,NA,NA,1,2,NA,NA,NA,18,8,6,1,5,8,2,8,6,3,6,5,5,3,2,3,2,NA,2,NA,1320,1,0,0,0,15801,1,0,0,0,0,7839,0,0,0,0,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56659,1,NA,62,NA,1,NA,NA,BE25,BE25-2
2010,BE,566592,698.361823361823,NA,1,2010,3,3,1947,2,2,3,BE,1,NA,2,10,NA,1,2,NA,3,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,8,7,7,8,8,8,7,7,7,6,7,1,1,2,2,NA,2,NA,3457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,2,2,NA,NA,NA,1,NA,16,NA,20,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56659,1,NA,62,5,1,NA,NA,BE25,BE25-2
2010,BE,566751,698.361823361823,NA,1,2010,10,4,1976,2,5,1,BE,2,NA,3,5,NA,NA,1,NA,3,4,NA,NA,6,11,2,1,NA,NA,NA,19,6,2,5,6,8,8,6,5,8,6,6,2,2,1,3,2,NA,2,NA,0,1,5264,0,0,0,1,0,0,0,1723,0,0,0,0,0,1,5,1,NA,2,1,NA,NA,NA,2,2,NA,NA,15,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56675,1,NA,33,6,1,NA,NA,BE25,BE25-4
2010,BE,566771,698.361823361823,NA,2,2010,11,2,1943,1,2,1,BE,2,NA,2,7,NA,NA,2,1,3,2,NA,NA,NA,NA,1,2,NA,NA,3,16,6,2,6,6,6,5,5,5,7,6,8,8,2,1,3,2,NA,2,NA,25,1,0,0,0,10204,1,0,0,0,14433,0,0,0,0,0,1,NA,NA,NA,NA,NA,4,2,NA,NA,NA,40,NA,14,NA,0,100,NA,NA,NA,NA,NA,NA,NA,1,0,56677,1,NA,66,2,1,NA,NA,BE25,BE25-1
2010,BE,566772,698.361823361823,NA,1,2010,2,2,1942,2,2,1,BE,2,NA,1,10,NA,2,2,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,7,7,8,3,6,7,7,8,8,7,7,2,2,3,2,NA,2,NA,0,1,0,0,0,11229,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,20,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56677,1,NA,67,2,1,NA,NA,BE25,BE25-1
2010,BE,566871,698.361823361823,NA,2,2010,8,2,1943,1,2,3,BE,2,NA,3,7,NA,1,1,NA,NA,4,NA,NA,NA,NA,1,2,NA,NA,NA,15,1,6,6,6,2,6,3,7,2,6,5,6,4,1,3,2,NA,2,NA,0,1,0,0,0,9692,1,0,0,0,0,13106,0,0,0,0,1,5,1,NA,NA,NA,4,2,2,NA,NA,11,NA,NA,NA,50,150,NA,NA,NA,NA,NA,NA,NA,1,0,56687,1,NA,66,2,1,NA,NA,BE25,BE25-2
2010,BE,566872,698.361823361823,NA,1,2010,26,4,1943,2,5,3,BE,2,NA,3,7,NA,1,2,NA,3,4,NA,NA,NA,13,1,2,NA,NA,NA,NA,6,5,8,3,5,5,5,5,6,8,6,6,1,2,3,2,NA,2,NA,0,1,0,0,0,17350,1,0,0,0,0,13996,0,0,0,0,1,5,NA,3,NA,NA,NA,NA,2,1,NA,19,2,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56687,1,NA,66,6,1,NA,NA,BE25,BE25-2
2010,BE,566901,698.361823361823,NA,1,2010,23,1,1936,1,2,1,BE,2,NA,5,7,NA,1,2,NA,3,2,NA,NA,NA,13,1,2,1,NA,NA,18,6,8,5,2,5,6,8,6,1,2,8,5,3,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,14466,0,0,0,0,1,3,1,2,2,NA,2,2,2,1,NA,15,NA,5,2,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56690,1,NA,73,6,1,NA,NA,BE25,BE25-3
2010,BE,566902,698.361823361823,NA,2,2010,10,4,1984,1,1,3,BE,2,NA,5,6,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,8,7,6,7,8,5,7,7,7,1,2,3,2,NA,2,NA,0,1,0,0,0,2005,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,14,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,1,0,56690,1,NA,25,2,1,NA,NA,BE25,BE25-3
2010,BE,567121,698.361823361823,NA,1,2010,2,2,1946,1,2,1,BE,2,NA,3,2,1,NA,NA,NA,3,5,32,NA,NA,NA,1,1,2,NA,NA,25,1,6,2,2,6,1,1,1,6,1,1,2,2,2,3,2,NA,2,NA,0,1,0,0,0,8338,1,0,0,0,0,0,0,0,23993,0,1,5,1,NA,NA,2,2,2,NA,NA,NA,2,4,30,NA,150,400,NA,NA,NA,NA,NA,NA,NA,1,0,56712,1,NA,63,3,1,NA,l-n,BE25,BE25-4
2010,BE,567122,698.361823361823,NA,1,2010,11,3,1950,2,5,3,BE,2,NA,3,7,NA,NA,2,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,7,7,8,7,8,8,6,7,8,7,7,1,2,3,2,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56712,1,NA,59,3,1,NA,NA,BE25,BE25-4
2010,BE,567251,698.361823361823,NA,2,2010,14,2,1936,1,2,3,BE,2,NA,2,7,1,1,NA,NA,3,0 - 1,NA,NA,NA,13,1,2,NA,NA,NA,15,1,6,5,1,2,6,6,6,2,6,8,6,3,1,3,2,NA,2,1,0,1,0,0,0,0,1,0,0,0,0,15539,0,0,0,0,1,5,NA,3,NA,NA,2,NA,1,1,NA,30,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56725,1,NA,73,6,1,NA,NA,BE25,BE25-2
2010,BE,567252,698.361823361823,NA,2,2010,8,1,1938,2,5,1,BE,2,NA,1,7,1,2,NA,NA,3,5,NA,NA,4,NA,1,2,2,NA,NA,17,1,6,1,5,6,2,6,8,6,1,1,6,3,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,15594,0,0,0,0,1,NA,1,NA,2,NA,2,NA,2,3,NA,34,NA,15,30,NA,1000,NA,NA,NA,NA,NA,NA,NA,1,0,56725,1,NA,71,5,1,NA,NA,BE25,BE25-2
2010,BE,567351,698.361823361823,NA,2,2010,9,4,1929,2,4,1,BE,2,NA,2,7,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,16,8,5,6,6,8,7,8,2,5,1,6,6,2,2,2,2,NA,2,NA,0,1,0,0,0,18800,1,0,0,0,0,13894,0,0,0,0,1,4,NA,1,NA,2,NA,NA,2,2,1,44,NA,10,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56735,1,NA,80,6,1,NA,NA,BE25,BE25-3
2010,BE,567352,698.361823361823,NA,1,2010,8,3,1955,1,2,2,BE,2,NA,2,1,1,NA,NA,NA,3,3,30,NA,5,13,1,2,2,NA,NA,20,1,1,1,1,3,1,1,1,2,1,2,1,1,2,3,2,NA,2,NA,1344,1,35497,0,0,16235,1,0,0,0,0,0,0,0,0,0,1,5,1,1,NA,NA,2,2,2,1,NA,5,NA,NA,5,NA,400,NA,NA,NA,NA,NA,NA,NA,1,0,56735,1,NA,54,2,1,NA,q,BE25,BE25-3
2010,BE,567361,698.361823361823,NA,2,2010,7,1,1957,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,3,40,NA,NA,13,1,1,2,NA,NA,22,1,1,1,1,1,1,1,1,6,3,1,1,1,2,3,2,NA,2,NA,0,1,41287,0,0,12260,1,0,0,0,0,0,0,0,0,0,1,6,1,3,NA,2,2,NA,2,1,NA,15,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56736,1,NA,52,3,1,NA,b-e,BE25,BE25-2
2010,BE,567362,698.361823361823,NA,2,2010,8,3,1953,2,1,3,BE,2,NA,5,8,NA,1,2,NA,3,2,38,NA,NA,NA,1,2,2,NA,4,19,1,1,3,6,2,6,6,1,6,6,2,5,3,2,3,2,NA,2,NA,940,1,15661,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,NA,NA,2,2,1,2,2,1,NA,1,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56736,1,NA,56,2,1,NA,NA,BE25,BE25-2
2010,BE,567681,698.361823361823,NA,1,2010,7,1,1950,1,2,2,BE,2,NA,2,7,NA,1,2,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,7,8,7,7,7,7,7,7,8,7,7,1,1,3,2,NA,2,NA,4200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,1,NA,2,2,1,2,1,1,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56768,1,NA,59,6,1,NA,NA,BE25,BE25-3
2010,BE,567682,698.361823361823,NA,2,2010,26,3,1955,2,2,2,BE,2,5,2,10,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,7,7,8,8,8,7,8,5,8,1,2,3,2,NA,2,NA,0,1,0,0,0,21925,1,0,0,0,0,0,0,0,0,0,1,6,1,2,NA,2,NA,2,NA,3,2,58,NA,0,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56768,1,NA,54,2,1,NA,NA,BE25,BE25-3
2010,BE,567691,698.361823361823,NA,2,2010,24,3,1951,1,2,1,BE,2,NA,3,1,1,1,NA,NA,3,0 - 1,38,NA,NA,13,1,NA,2,NA,NA,19,1,1,3,2,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,1,64428,0,0,31809,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,NA,2,2,2,1,NA,26,8,15,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56769,1,NA,58,7,1,NA,g,BE25,BE25-5
2010,BE,567692,698.361823361823,NA,1,2010,8,4,1952,2,2,3,BE,2,NA,5,2,1,NA,NA,NA,2,2,NA,NA,NA,1,1,2,NA,NA,NA,20,6,6,8,6,6,1,5,1,2,6,2,5,2,2,3,2,NA,2,NA,0,1,19809,30,0,0,1,0,0,0,0,0,0,0,0,0,1,5,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,50,NA,75,200,NA,NA,NA,NA,NA,NA,NA,1,0,56769,1,NA,57,7,1,NA,q,BE25,BE25-5
2010,BE,567751,698.361823361823,NA,2,2010,17,1,1932,1,1,1,BE,2,NA,2,7,1,1,1,NA,2,7,25,NA,NA,NA,1,1,2,NA,NA,18,6,6,2,2,6,3,6,2,6,5,6,6,4,1,3,2,NA,2,NA,1540,1,0,0,0,9169,1,0,0,0,0,19489,0,0,0,0,1,5,1,NA,NA,2,4,1,NA,NA,2,NA,1,10,NA,250,100,NA,NA,NA,NA,NA,NA,NA,1,0,56775,1,NA,77,7,1,NA,NA,BE25,BE25-4
2010,BE,567752,698.361823361823,NA,1,2010,8,3,1935,2,2,3,BE,2,NA,1,7,NA,2,NA,NA,3,8,NA,NA,NA,NA,NA,2,NA,NA,NA,18,6,8,7,5,3,5,8,5,5,5,8,5,2,2,2,2,NA,2,NA,0,1,0,0,0,10585,1,0,0,0,0,3816,0,0,0,0,1,NA,NA,NA,NA,2,NA,NA,2,1,NA,2,NA,NA,NA,75,350,NA,NA,NA,NA,NA,NA,NA,1,0,56775,1,NA,74,7,1,NA,NA,BE25,BE25-4
2010,BE,567791,698.361823361823,NA,1,2010,12,3,1948,1,2,3,BE,2,NA,5,7,1,NA,NA,NA,3,0 - 1,45,NA,NA,13,1,2,1,NA,NA,19,1,3,1,1,1,6,1,1,1,1,6,5,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,87910,0,0,0,0,1,1,1,3,NA,NA,NA,1,1,1,NA,NA,5,NA,8,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56779,1,NA,61,2,1,NA,NA,BE25,BE25-2
2010,BE,567792,698.361823361823,NA,2,2010,14,1,1949,2,2,1,BE,2,NA,2,7,NA,NA,NA,NA,3,2,NA,NA,NA,NA,1,2,NA,NA,NA,16,1,2,8,8,2,1,6,6,2,6,6,8,3,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,17468,0,0,0,0,322,1,1,NA,2,NA,NA,2,2,2,1,NA,NA,NA,60,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56779,1,NA,60,2,1,NA,NA,BE25,BE25-2
2010,BE,567841,698.361823361823,NA,1,2010,3,4,1955,1,2,1,BE,2,NA,5,1,NA,NA,NA,NA,3,0 - 1,36,NA,NA,13,1,2,2,7,NA,23,6,1,1,3,1,1,1,1,1,2,1,1,2,1,3,2,NA,2,NA,732,1,59232,0,0,12102,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,NA,NA,2,2,1,NA,13,2,NA,NA,400,100,NA,NA,NA,NA,NA,NA,NA,1,0,56784,1,NA,54,NA,1,NA,q,BE25,BE25-1
2010,BE,567842,698.361823361823,NA,2,2010,24,3,1957,2,2,1,BE,2,NA,2,8,NA,NA,1,NA,3,4,15,NA,NA,6,1,2,NA,NA,NA,14,6,6,6,8,5,6,2,6,1,6,5,6,4,1,3,2,NA,2,NA,0,1,0,0,0,9900,1,0,0,0,0,0,0,8308,0,0,1,1,1,3,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,150,200,NA,NA,NA,NA,NA,NA,NA,1,0,56784,1,NA,52,2,1,NA,NA,BE25,BE25-1
2010,BE,567891,698.361823361823,NA,1,2010,9,3,1937,1,4,3,BE,1,NA,3,7,NA,2,2,NA,3,0 - 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,8,8,7,7,7,3,8,8,1,2,2,2,NA,NA,NA,0,1,0,0,0,583,1,0,0,0,0,697,0,0,0,0,1,1,1,1,NA,NA,3,NA,2,1,NA,22,NA,15,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56789,1,NA,72,6,1,NA,NA,BE25,BE25-3
2010,BE,567892,698.361823361823,NA,2,2010,10,1,1942,2,2,1,BE,2,NA,2,7,NA,1,1,NA,3,5,NA,NA,NA,13,1,2,NA,NA,NA,16,5,7,1,8,6,6,5,5,1,1,6,6,1,2,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,1164,0,0,968,0,1,1,NA,2,2,NA,NA,NA,2,1,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56789,1,NA,67,3,1,NA,NA,BE25,BE25-3
2010,BE,568121,698.361823361823,NA,2,2010,12,3,1942,1,2,1,BE,2,NA,1,7,NA,1,NA,NA,NA,7,NA,NA,NA,NA,NA,2,NA,NA,NA,19,8,6,3,6,5,8,6,6,3,2,5,6,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,8061,0,0,0,0,1,NA,1,2,NA,2,4,2,NA,NA,NA,NA,2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56812,1,NA,67,7,1,NA,NA,BE25,BE25-4
2010,BE,568122,698.361823361823,NA,1,2010,23,4,1945,2,5,1,BE,2,2,3,2,1,1,NA,NA,3,5,NA,NA,NA,1,2,1,NA,NA,NA,21,2,8,4,2,6,2,1,6,8,2,2,2,2,1,3,2,NA,2,NA,0,1,16281,329,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,2,2,2,NA,2,2,1,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56812,1,NA,64,2,1,NA,r-u,BE25,BE25-4
2010,BE,568361,698.361823361823,NA,1,2010,5,1,1945,2,2,1,BE,1,NA,4,7,NA,2,2,NA,4,2,NA,NA,NA,12,1,NA,NA,NA,NA,NA,8,8,8,8,7,7,7,4,8,6,7,8,1,1,3,2,NA,2,NA,0,1,571,0,0,0,1,0,0,0,0,521,0,0,0,0,1,NA,1,3,NA,NA,1,NA,NA,NA,1,18,NA,35,10,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,56836,1,NA,64,2,1,NA,NA,BE25,BE25-2
2010,BE,568362,698.361823361823,NA,2,2010,7,2,1945,1,2,1,BE,2,NA,5,7,1,NA,NA,NA,3,0 - 1,40,NA,NA,13,1,2,2,NA,NA,23,1,1,1,1,1,2,1,1,1,6,2,1,1,2,3,2,NA,2,NA,0,1,0,0,0,13002,1,0,0,0,0,37503,0,0,0,0,1,2,1,1,NA,NA,1,2,2,1,NA,NA,NA,NA,2,400,150,NA,NA,NA,NA,NA,NA,NA,1,0,56836,1,NA,64,2,1,NA,NA,BE25,BE25-2
2010,BE,568441,698.361823361823,NA,2,2010,19,4,1940,1,2,1,BE,2,NA,2,7,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,3,6,5,6,6,2,2,6,6,3,6,3,1,3,2,NA,2,NA,0,1,0,0,0,33278,1,0,0,0,0,22756,0,0,0,0,1,5,1,3,NA,1,2,NA,2,1,NA,31,NA,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56844,1,NA,69,7,1,NA,NA,BE25,BE25-4
2010,BE,568442,698.361823361823,NA,2,2010,15,4,1943,2,4,3,BE,2,NA,3,7,NA,NA,2,NA,2,4,38,50,NA,4,1,1,2,NA,NA,21,1,1,1,1,1,1,6,6,1,1,1,1,2,1,3,2,NA,2,NA,0,1,0,0,0,12504,1,0,0,0,0,201604,0,0,0,0,1,5,1,NA,2,2,NA,2,2,1,NA,NA,NA,20,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56844,1,NA,66,2,1,NA,NA,BE25,BE25-4
2010,BE,568481,698.361823361823,NA,1,2010,10,3,1956,2,2,3,BE,2,NA,1,10,NA,1,2,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,14,8,8,6,8,7,8,7,8,8,3,8,8,3,2,3,2,NA,NA,NA,0,1,0,0,0,7288,1,0,0,0,0,0,0,0,0,0,1,6,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,20,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56848,1,NA,53,6,1,NA,NA,BE25,BE25-1
2010,BE,568482,698.361823361823,NA,1,2010,21,4,1984,2,1,2,BE,2,3,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7,8,8,8,7,8,8,7,8,8,8,7,NA,NA,3,2,NA,2,NA,0,1,0,0,0,21550,1,0,0,0,0,0,0,0,0,365,1,1,1,NA,NA,2,2,NA,NA,1,NA,31,NA,NA,15,600,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56848,1,NA,25,2,1,NA,NA,BE25,BE25-1
2010,BE,568541,698.361823361823,NA,1,2010,13,1,1958,2,2,3,BE,2,NA,3,8,1,1,2,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,8,2,2,6,8,6,7,6,8,4,6,2,2,1,2,NA,2,NA,4115,1,14009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,2,4,NA,2,NA,NA,NA,NA,NA,14,300,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56854,1,NA,51,2,1,NA,NA,BE25,BE25-3
2010,BE,568542,698.361823361823,NA,2,2010,23,2,1959,1,2,1,BE,2,NA,5,3,NA,2,2,NA,2,6,NA,NA,NA,NA,1,NA,NA,NA,NA,15,6,8,6,6,8,8,5,6,6,5,6,5,3,2,1,2,NA,2,NA,1680,1,0,0,0,15716,1,0,8245,0,0,0,0,0,0,0,1,5,1,NA,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,40,200,NA,NA,NA,NA,NA,NA,NA,1,0,56854,1,NA,50,3,1,NA,a,BE25,BE25-3
2010,BE,568571,698.361823361823,NA,2,2010,15,3,1958,1,5,2,BE,2,NA,1,8,NA,1,NA,NA,3,9,NA,NA,NA,NA,2,2,2,NA,NA,35,7,4,6,2,5,8,5,6,5,6,5,6,4,2,3,2,NA,2,NA,0,1,0,0,0,6900,1,0,0,0,0,13671,0,0,0,0,1,6,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,10,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56857,1,NA,51,5,1,NA,NA,BE25,BE25-2
2010,BE,568572,698.361823361823,NA,2,2010,4,2,1960,2,5,3,BE,2,NA,1,5,NA,NA,1,NA,3,9,NA,NA,NA,12,1,NA,2,NA,NA,14,6,8,2,5,6,2,5,6,6,5,6,6,2,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,13811,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,4,1,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56857,1,NA,49,2,1,NA,NA,BE25,BE25-2
2010,BE,568591,698.361823361823,NA,2,2010,14,3,1939,2,2,3,BE,2,NA,5,7,NA,1,2,NA,3,2,NA,NA,NA,2,NA,2,NA,NA,NA,40,5,6,6,6,5,2,8,6,5,5,8,6,3,1,3,2,NA,2,NA,0,1,0,0,0,8033,1,0,0,0,0,0,12669,0,0,0,1,5,1,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56859,1,NA,70,2,1,NA,NA,BE25,BE25-5
2010,BE,568592,698.361823361823,NA,2,2010,31,4,1966,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,5,38,NA,NA,13,1,2,NA,NA,NA,18,1,1,1,1,1,1,2,6,1,3,1,1,2,2,3,2,NA,2,NA,0,1,33267,1476,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,2,2,1,16,0,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56859,1,NA,43,7,1,NA,g,BE25,BE25-5
2010,BE,568741,698.361823361823,NA,1,2010,15,4,1985,2,1,1,BE,2,NA,4,1,1,NA,NA,NA,3,7,NA,NA,NA,NA,1,NA,2,NA,NA,17,2,6,3,8,1,5,2,1,2,6,6,2,2,2,3,2,NA,2,NA,0,1,21252,800,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,3,NA,2,NA,NA,12,0,20,NA,100,20,NA,NA,NA,NA,NA,NA,NA,1,0,56874,1,NA,24,6,1,NA,k,BE25,BE25-2
2010,BE,568742,698.361823361823,NA,2,2010,15,3,1982,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,2,2,60,NA,NA,13,NA,1,2,NA,NA,21,1,1,1,1,1,1,2,1,1,1,3,1,2,2,3,2,NA,2,NA,2803,1,43246,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,2,NA,NA,2,2,2,2,1,3,NA,35,0,400,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56874,1,NA,27,7,1,NA,j,BE25,BE25-2
2010,BE,569121,698.361823361823,NA,2,2010,16,4,1947,1,2,1,BE,2,NA,5,7,NA,1,2,NA,3,2,NA,NA,NA,NA,NA,2,2,NA,NA,19,1,6,8,1,6,1,1,3,6,6,1,2,2,2,3,2,NA,2,NA,0,1,0,0,0,18519,1,0,0,0,0,18166,0,0,0,0,1,1,1,NA,NA,2,2,2,2,1,NA,21,3,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56912,1,NA,62,3,1,NA,NA,BE25,BE25-2
2010,BE,569122,698.361823361823,NA,1,2010,28,1,1947,2,2,1,BE,2,NA,3,7,NA,1,1,NA,3,4,20,NA,NA,NA,1,2,NA,NA,NA,31,8,6,5,3,3,2,6,5,2,3,5,4,2,1,1,2,NA,2,NA,1028,1,0,0,0,0,1,0,0,0,0,12327,0,0,0,185,1,5,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56912,1,NA,62,2,1,NA,NA,BE25,BE25-2
2010,BE,569231,698.361823361823,NA,2,2010,6,1,1949,1,2,1,BE,1,NA,2,7,1,2,NA,NA,3,0 - 1,38,NA,NA,11,NA,NA,1,NA,NA,19,6,5,2,1,1,1,1,6,1,1,1,2,3,2,3,2,3,2,NA,0,1,0,0,0,0,1,0,0,0,32466,0,0,0,0,0,1,5,1,NA,NA,NA,NA,2,3,2,1,NA,2,16,NA,150,500,NA,NA,NA,NA,NA,NA,NA,1,0,56923,1,NA,60,7,1,NA,NA,BE25,BE25-3
2010,BE,569232,698.361823361823,NA,1,2010,6,1,1949,2,2,1,BE,1,3,2,7,NA,1,NA,NA,3,4,13,NA,NA,11,NA,1,NA,NA,NA,18,2,3,5,6,6,5,5,7,6,6,7,6,2,1,3,2,NA,2,NA,0,1,0,0,0,4800,1,0,0,0,0,0,10920,0,0,0,1,NA,1,NA,NA,NA,4,2,1,2,3,5,NA,0,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56923,1,NA,60,6,1,NA,NA,BE25,BE25-3
2010,BE,569251,698.361823361823,NA,1,2010,2,4,1937,1,2,1,Other,2,NA,1,7,NA,1,NA,NA,3,6,22,NA,NA,NA,2,2,NA,NA,NA,17,5,6,6,5,6,6,6,5,5,6,5,6,3,2,2,2,NA,2,NA,0,1,0,0,0,1909,1,0,0,0,0,8229,0,0,0,0,1,NA,1,NA,NA,2,NA,4,NA,1,NA,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56925,1,NA,72,2,1,NA,NA,BE25,BE25-2
2010,BE,569252,698.361823361823,NA,1,2010,8,2,1938,2,2,1,BE,2,NA,1,7,1,NA,NA,NA,3,9,NA,NA,NA,13,1,2,2,NA,NA,18,2,6,1,1,1,1,1,8,2,1,2,1,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,25233,0,0,0,0,1,1,NA,2,NA,2,2,2,NA,1,NA,NA,3,4,25,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,56925,1,NA,71,2,1,NA,NA,BE25,BE25-2
